id,university_short_name,major_code,program_source_code,program_name,quota,missing_reason,base_program_code,source,source_school_id,is_active
4abebd41-10c5-56ac-8049-fa5fb4cc0913,DKH,7720203,7720203​,Hóa dược,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7720203,tuyensinh247,328,true
3cdbf242-3827-5cf7-99d8-9e183ead9d71,DKK,7220201,7220201,Ngôn ngữ Anh,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7220201DKK,tuyensinh247,356,true
37e3041e-d36d-5d60-b41c-c5a140e157db,DKK,7340101,7340101,Quản trị kinh doanh,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340101DKK,tuyensinh247,356,true
e316db51-af9d-5813-abe7-48afa21005a8,DKK,7340121,7340121,Kinh doanh thương mại,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340121DKK,tuyensinh247,356,true
1823f28a-a3b3-50ac-97cb-fa89f0122742,DKK,7340201,7340201,Tài chính - Ngân hàng,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340201DKK,tuyensinh247,356,true
ef6b5901-3706-519a-9c77-b0cf30c60243,DKK,7340204,7340204,Bảo hiểm,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340204DKK,tuyensinh247,356,true
8e30af4c-2a43-5362-9162-444013a7eeb8,DKK,7340301,7340301,Kế toán,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340301DKK,tuyensinh247,356,true
4fe4dc00-374b-54a8-8ac2-a73e09129814,DKK,7460108,7460108,Khoa học dữ liệu,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7460108DKK,tuyensinh247,356,true
bbe1d80b-1315-52c5-b431-ad2d848e5c8d,DKK,7460108DKD,7460108DKD,Khoa học dữ liệu,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7460108DKK,tuyensinh247,356,true
39e22826-ee35-5293-b840-eba4d9d35b82,DKK,7480102,7480102,Mạng máy tính và TTDL,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7480102DKK,tuyensinh247,356,true
8b7d2b04-750f-58e7-b99a-765c253a332f,DKK,7480108,7480108,Công nghệ kỹ thuật máy tính,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7480108DKK,tuyensinh247,356,true
9e28590a-89ef-5e7e-b96d-6cd75194550d,DKK,7480201,7480201,Công nghệ thông tin,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7480201DKK,tuyensinh247,356,true
dc94c2b2-02b1-51d2-9482-0c64e0c18c27,DKK,7510201,7510201,CNKT cơ khí,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510201DKK,tuyensinh247,356,true
76a0fc80-cb46-5659-b64a-fcef9536d1c0,DKK,7510203,7510203,CNKT cơ - điện tử,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510203DKK,tuyensinh247,356,true
1b46d591-0398-53e7-b7d6-3da7b961b0d9,DKK,7510205,7510205,Công nghệ kỹ thuật Ô tô,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510205DKK,tuyensinh247,356,true
6eb69e63-1c8f-5fce-8323-b80e74fdac44,DKK,7510301,7510301,"CNKT điện, điện tử",,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510301DKK,tuyensinh247,356,true
a054c727-474c-5c91-9451-5a1ae8ff3fbc,DKK,7510302,7510302,CNKT điện tử – viễn thông,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510302DKK,tuyensinh247,356,true
57ed8acb-0941-5cc0-a8f9-da28d680e5a1,DKK,7510303,7510303,CNKT điều khiển và tự động hoá,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510303DKK,tuyensinh247,356,true
a6d50730-ceea-5bae-9c2e-690b233c5b8d,DKK,7540101,7540101,Công nghệ thực phẩm,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7540101DKK,tuyensinh247,356,true
7ae47bb6-8c92-5ce3-8edd-df1980b221fd,DKK,7540106DKD,7540106DKD,ĐBCL & An toàn thực phẩm,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7540106DKK,tuyensinh247,356,true
619933e8-c21a-5b9d-9340-c546ea00b7e1,DKK,7540202,7540202,"Ngành Công nghệ sợi, dệt",,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,356,true
2fbca1fe-d0e2-5ce8-902e-684c05381220,DKK,7540202DKD,7540202DKD,"Công nghệ sợi, dệt",,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,356,true
871355ad-9e25-5ac0-b00e-5618df511a2d,DKK,7540202DKK,7540202DKK,"Công nghệ sợi, dệt",,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,356,true
23f5a888-aafe-5a0a-9042-8fffa9b5a2ae,DKK,7540203DKD,7540203DKD,Công nghệ vật liệu dệt may,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7540203DKK,tuyensinh247,356,true
af279776-4c39-5624-a8d8-171148c448eb,DKK,7540204,7540204,"Công nghệ dệt, may",,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7540204DKK,tuyensinh247,356,true
c60242f7-aebd-5c81-a98b-02414a03a3bb,DKK,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7810103DKK,tuyensinh247,356,true
7c232342-431e-5288-851e-ea360fe2a2f4,DKK,7810201DKD,7810201DKD,Quản trị khách sạn,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7810201DKK,tuyensinh247,356,true
a840b5be-6d8f-50f4-8dee-bad1bbbc131e,DKS,7220201,7220201,Ngôn ngữ Anh,,2. Không crawl được (Web trống dữ liệu Quota),7220201,tuyensinh247,,true
9ba13e59-e8ff-58b0-8a69-0fc07e97b628,DKS,7380101,7380101,"Luật, chuyên ngành Kiểm sát",,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,548,true
61e5bb54-28a8-586d-8127-7216b82de667,DKS,DKS-KS1,DKS-KS1,"Luật Kiểm Sát (GT: Nam, miền Bắc)",,2. Không crawl được (Web trống dữ liệu Quota),DKS-KS1,tuyensinh247,548,true
b9e722e6-4022-57a8-be25-48a025664e90,DKS,DKS-KS2,DKS-KS2,"Luật Kiểm Sát (GT: Nữ, miền Bắc)",,2. Không crawl được (Web trống dữ liệu Quota),DKS-KS2,tuyensinh247,548,true
dfca7c6c-1d4e-53a3-8387-a9ad1d8c3c2c,DKS,DKS-KS3,DKS-KS3,"Luật Kiểm Sát (GT: Nam, miền Nam)",,2. Không crawl được (Web trống dữ liệu Quota),DKS-KS3,tuyensinh247,548,true
baf98c49-39e3-56e2-8df0-3caae5012a4c,DKS,DKS-KS4,DKS-KS4,"Luật Kiểm Sát (GT: Nữ, miền Nam)",,2. Không crawl được (Web trống dữ liệu Quota),DKS-KS4,tuyensinh247,548,true
67dbdc73-5309-5e9e-8351-a152e97e0a5d,DKS,DKS-LKT,DKS-LKT,Luật Kinh Tế,,2. Không crawl được (Web trống dữ liệu Quota),DKS-LKT,tuyensinh247,548,true
7bee8a5a-623a-5a93-af22-386a374a0fa8,DKS,DKS-LUAT,DKS-LUAT,Luật (Cơ sở Hà Nội),,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),DKS-LUATMB,tuyensinh247,548,true
9a1f2031-72a9-5254-bcab-26eee08e4334,DKS,DKS-LUATMB,DKS-LUATMB,Luật (Cơ sở Hà Nội),,2. Không crawl được (Web trống dữ liệu Quota),DKS-LUATMB,tuyensinh247,,true
412820c5-c9e6-5cda-badb-439e5717e63b,DKS,DKS-LUATMN,DKS-LUATMN,Luật (Cơ sở TPHCM),,2. Không crawl được (Web trống dữ liệu Quota),DKS-LUATMN,tuyensinh247,,true
27a7b0f3-c9fe-5033-988f-e2ed9b5c4ee1,DLX,7310101,7310101,Kinh tế lao động,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7310101A,tuyensinh247,366,true
ce92c8b3-9821-5473-a1c5-24bc35843947,DLX,7310401,7310401,Tâm lý học,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7310401A,tuyensinh247,366,true
d2b7297d-36cd-5056-ad69-25444f819d26,DLX,7340101,7340101,Quản trị kinh doanh,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340101A,tuyensinh247,366,true
3d8839ea-aa4b-54e5-b5ed-d82de830abbf,DLX,7340201,7340201,Tài chính - Ngân hàng,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340201A,tuyensinh247,366,true
aa85bf5d-44f4-54f9-b1d8-a2903e43056f,DLX,7340204,7340204,Bảo hiểm,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340204A,tuyensinh247,366,true
140a1ca9-5a44-58c6-8dca-75b528e11351,DLX,7340301,7340301,Kế toán,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340301A,tuyensinh247,366,true
0ef6df3b-5674-5f6e-aa6f-c637aed00874,DLX,7340404,7340404,Quản trị nhân lực,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340404A,tuyensinh247,366,true
e4d4ae45-a5e2-5713-9bdd-89d8388a6471,DLX,7760101,7760101,Công tác xã hội,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7760101A,tuyensinh247,366,true
36f9e4b4-1271-5480-9288-f66b2712b1a8,DLX,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7810103A,tuyensinh247,366,true
3fc25450-4043-55a4-a893-9df53f89fd8f,DMT,7340301PH,7340301PH,Kế toán,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340301,tuyensinh247,171,true
31d29efd-102e-560d-97f4-577a1fdd63f0,DMT,7420203,7420203,Sinh học ứng dụng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,171,true
ee3fba6a-f61a-525e-ae79-22a582175b1a,DMT,7440221,7440221,Khí tượng và khí hậu học,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7440222,tuyensinh247,171,true
c659dcb2-a453-51fa-a489-69ede8b7a425,DMT,7480201PH,7480201PH,Công nghệ thông tin,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7480201,tuyensinh247,171,true
b2b3ff1c-6fc2-5e5b-8374-e41fcffc1c92,DMT,7510406PH,7510406PH,Công nghệ kỹ thuật môi trường,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510406,tuyensinh247,171,true
c49b39b0-b13b-5474-96ba-195b5ec6d35b,DMT,75I0406PH,75I0406PH,Công nghệ kỹ thuật môi trường,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7510406,tuyensinh247,171,true
8e000a5e-b5a2-58d6-b7bc-5a7a6ed8defe,DMT,7810103PH,7810103PH,Quản trị dịch vụ du lịch và lữ hành,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7810103,tuyensinh247,171,true
8ae375ba-48d6-5ecf-8644-21e4eb8096e0,DMT,7850101PH,7850101PH,Quản lý tài nguyên và môi trường,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7850101,tuyensinh247,171,true
5b366d72-0dfc-5b58-99d8-5d839c798c72,DNV,7220201,7220201,"Ngôn ngữ Anh, chuyên ngành Biên - phiên dịch thuộc ngành Ngôn ngữ Anh chuyên ngành Tiếng Anh du lịch thuộc ngành Ngôn ngữ Anh",,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
de5d1c21-972c-5eae-85ee-408c1fe78e62,DNV,7229040,7229040,Chuyên ngành Văn hóa du lịch thuộc ngành Văn hóa học chuyên ngành Văn hóa truyền thông thuộc ngành văn hóa học,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
20e2b925-cedd-5227-8631-e43317b8992b,DNV,7229040,7229040-01; 7229040-02,Chuyên ngành Văn hóa du lịch thuộc ngành Văn hóa học chuyên ngành Văn hóa truyền thông thuộc ngành văn hóa học,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
b72773b4-d986-527a-98ad-7725ff4107a8,DNV,7229040,7229040-1QN,Chuyên ngành Văn hóa du lịch thuộc ngành Văn hóa học,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
c9fd230a-cbb8-58eb-81b7-75401e943582,DNV,7229042,7229042,Quản lý văn hóa (Chuyên ngành Quản lý di sản văn hóa và phát triển du lịch thuộc ngành Quản lí văn hóa),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
eee59131-8c9b-5ffb-b52d-4f1eda2a56a6,DNV,7229042,7229042 (7229042-01),Quản lý văn hóa (Chuyên ngành Quản lý di sản văn hóa và phát triển du lịch),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
19fc9357-9177-5fba-80dc-c5187bbea536,DNV,7310101,7310101,Kinh tế,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
8711cbd9-55cb-5b4b-a999-b9a0c90e9bf7,DNV,7310201,7310201,Chính trị học (Chuyên ngành Chính sách công),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
9d6e4517-58c7-5ecd-bedf-3f8af192e8c4,DNV,7310201,7310201 (7310201-01),Chính trị học (Chuyên ngành Chính sách công),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
bd239be9-b35a-5c2e-91c4-3fef2dbd0532,DNV,7310202,7310202,Xây dựng Đảng và chính quyền nhà nước,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
8ad89d1c-cf6a-53ac-b541-ac9f29d9ddcc,DNV,7310205,7310205,Quản lý nhà nước,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
835d4e2e-e50b-5000-bc3b-748fe34909f6,DNV,7310205HCM,7310205HCM,Quản lý nhà nước,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
a38898de-264e-5ff0-ae4c-2579a5c6ee74,DNV,7310205QN,7310205QN,Quản lý nhà nước,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
6ffa513a-94fc-5d0d-92aa-faa355719399,DNV,7310205TP-HCM,7310205TP-HCM,Quản lý nhà nước,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
ce33a368-786c-5409-a35c-0f6c054ede5e,DNV,7320201,7320201,"Thông tin - thư viện, chuyên ngành Quản trị thông tin thuộc ngành thông tin - thư viện",,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
8e99edf4-9722-5746-82dc-41e70e8dab25,DNV,7320303,7320303,Lưu trữ học (Chuyên ngành Văn thư - Lưu trữ),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
170cc21a-9618-5f91-95e1-e58204e1226b,DNV,7320303,7320303 (7320303-01),Lưu trữ học (Chuyên ngành Văn thư - Lưu trữ),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
ca31cca4-1648-56a3-957c-aac706170ce2,DNV,7320303,7320303-1QN,Chuyên ngành Văn thư - lưu trữ thuộc ngành Lưu trữ học,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
22fe7769-2e05-5bfb-ab3f-0e0ab1805c3e,DNV,7320303TP-HCM,7320303TP-HCM,Lưu trữ học - Chuyên ngành Văn thư - lưu trữ thuộc ngành Lưu trữ học,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
61c7aa87-24ca-5ff3-921a-b86718988eb9,DNV,7340404,7340404,Quản trị nhân lực,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
5713736b-70e2-5612-92f5-e75260566e0c,DNV,7340404QN,7340404QN,Quản trị nhân lực,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
5fa7d8df-2757-5792-a11d-91b0e7735025,DNV,7340406,7340406,Quản trị văn phòng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
8d506459-6730-5a30-ab07-02013827c03e,DNV,7340406HCM,7340406HCM,Quản trị văn phòng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
a1a2cc77-e614-557c-8760-a6d2817d3ccc,DNV,7340406QN,7340406QN,Quản trị văn phòng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
02a7e8a6-9f59-5d53-9f61-899b51d799ea,DNV,7340406TP-HCM,7340406TP-HCM,Quản trị văn phòng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
315c014d-0379-5b33-b6ff-04a210b313e2,DNV,7380101,7380101,Luật (Chuyên ngành Thanh tra),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
c40d05f2-4ced-5825-a2b7-e3ffdb48b61e,DNV,7380101HCM,7380101HCM,Luật (Chuyên ngành Thanh tra),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
7310f2b5-9743-5b3f-80b0-f8f1fef9c195,DNV,7380101QN,7380101QN,Luật (Chuyên ngành Thanh tra),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
8cabe1ae-ac2b-5a2f-9328-296bfd76dcad,DNV,7380101,7380101QN 7380101-1QN,Luật (Chuyên ngành Thanh tra),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
12c0d400-479c-575d-9dd4-74ff9643073a,DNV,7380101TP-HCM,7380101TP-HCM,Luật (Chuyên ngành Thanh tra),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
65cb718a-96cd-5dff-8b36-ab7080077312,DNV,7480104,7480104,Hệ thông thông tin (Chuyên ngành Hệ thống thông tin thương mại điện tử),,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
a4edf17f-f6c0-5025-b0ce-a5941217e5eb,DNV,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,478,true
b5f0ab12-0235-596e-804b-d75855bd7186,DPD,7140103,7140103,Công nghệ giáo dục,,2. Không crawl được (Web trống dữ liệu Quota),7140103,tuyensinh247,,true
7901dc72-1a57-5148-ac76-160916dd84c3,DPD,7220201,7220201,Ngôn ngữ Anh,,2. Không crawl được (Web trống dữ liệu Quota),7220201,tuyensinh247,325,true
d1ed4cac-1b0f-5b38-b7b5-f01598915790,DPD,7220204,7220204,Ngôn ngữ Trung,,2. Không crawl được (Web trống dữ liệu Quota),7220204,tuyensinh247,325,true
db3710a1-0246-50ac-a464-b9cd11bf55f0,DPD,7220209,7220209,Ngôn ngữ Nhật,,2. Không crawl được (Web trống dữ liệu Quota),7220209,tuyensinh247,325,true
d1c9271b-5a65-5651-b2d3-4ef1e8e448f3,DPD,7220210,7220210,Ngôn ngữ Hàn Quốc,,2. Không crawl được (Web trống dữ liệu Quota),7220210,tuyensinh247,,true
771a5118-bc7d-530f-9e73-0b43d314994d,DPD,7229030,7229030,Văn học,,2. Không crawl được (Web trống dữ liệu Quota),7229030,tuyensinh247,,true
5b3fc963-afcc-5955-803a-58f1ef9641d1,DPD,7320104,7320104,Truyền thông đa phương tiện,,2. Không crawl được (Web trống dữ liệu Quota),7320104,tuyensinh247,325,true
f739c500-55f9-5353-b4a1-227b95634dab,DPD,7340101,7340101,Quản trị kinh doanh,,2. Không crawl được (Web trống dữ liệu Quota),7340101,tuyensinh247,325,true
7f411ff8-b92c-5ef9-ab88-a506611388cd,DPD,7340121,7340121,Kinh doanh thương mại,,2. Không crawl được (Web trống dữ liệu Quota),7340121,tuyensinh247,,true
a75b8bbf-1669-5942-8495-029b199d74cb,DPD,7340122,7340122,Thương mại điện tử,,2. Không crawl được (Web trống dữ liệu Quota),7340122,tuyensinh247,325,true
e4d706a9-a879-5c26-be4f-a96f9863968f,DPD,7340201,7340201,Tài chính - Ngân hàng,,2. Không crawl được (Web trống dữ liệu Quota),7340201,tuyensinh247,325,true
7ef01566-ded4-507a-a924-22f0f5da6111,DPD,7340301,7340301,Kế toán,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,325,true
662e448b-48f4-546a-ae4e-65433394d995,DPD,7340404,7340404,Quản trị nhân lực,,2. Không crawl được (Web trống dữ liệu Quota),7340404,tuyensinh247,,true
646d4398-73f2-5948-bc31-e8ec779b1b42,DPD,7340406,7340406,Quản trị Văn phòng,,2. Không crawl được (Web trống dữ liệu Quota),7340406,tuyensinh247,325,true
f2e4f241-6c1c-5d04-a30b-ce4dac2925d2,DPD,7420201,7420201,Công nghệ sinh học,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,325,true
9305169f-b2f5-5e45-bf1e-11e50d526b6f,DPD,7480201,7480201,Công nghệ thông tin,,2. Không crawl được (Web trống dữ liệu Quota),7480201,tuyensinh247,325,true
b0ce01a7-687e-5fce-aab5-b37c7a79139d,DPD,7510203,7510203,Công nghệ kỹ thuật Cơ điện tử,,2. Không crawl được (Web trống dữ liệu Quota),7510203,tuyensinh247,325,true
05a16029-c365-5766-aa84-1d610ffcc8b7,DPD,7510205,7510205,Công nghệ kỹ thuật ô tô,,2. Không crawl được (Web trống dữ liệu Quota),7510205,tuyensinh247,,true
e65fc853-365e-5065-9e94-4b3dfd9082be,DPD,7510301,7510301,Công nghệ kỹ thuật Điện - Điện điện tử,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,325,true
2455b910-fd20-5775-ac50-3f175119242e,DPD,7510303,7510303,Công nghệ Kỹ thuật điều khiển và Tự động hoá,,2. Không crawl được (Web trống dữ liệu Quota),7510303,tuyensinh247,,true
4f86d7c2-98a7-5cdb-930b-f115ebf99a79,DPD,7510605,7510605,Logistics & Quản lý chuỗi cung ứng,,2. Không crawl được (Web trống dữ liệu Quota),7510605,tuyensinh247,,true
efbff511-e4b5-552b-b314-60d940d9d18a,DPD,7580101,7580101,Kiến trúc,,2. Không crawl được (Web trống dữ liệu Quota),7580101,tuyensinh247,325,true
f6f1b3d9-bee8-5717-a727-979142a33754,DPD,7580109,7580109,Quản lý phát triển đô thị và bất động sản,,2. Không crawl được (Web trống dữ liệu Quota),7580109,tuyensinh247,,true
9f2e4f47-8734-5004-8d55-c2a100771eb7,DPD,7580201,7580201,Kỹ thuật Xây dựng,,2. Không crawl được (Web trống dữ liệu Quota),7580201,tuyensinh247,325,true
c16c7707-32f3-52c0-9678-ff4413a6e13a,DPD,7580301,7580301,Kinh tế Xây dựng,,2. Không crawl được (Web trống dữ liệu Quota),7580301,tuyensinh247,325,true
a8bb0ae3-4af7-52c9-b87b-1eb143ac3d86,DPD,7810103,7810103,Quản trị du lịch và lữ hành,,2. Không crawl được (Web trống dữ liệu Quota),7810103,tuyensinh247,325,true
6414ac00-e1de-5333-9673-9d968d5579fc,DPD,7810103,7810103.01,Hướng dẫn du lịch,,2. Không crawl được (Web trống dữ liệu Quota),7810103.01,tuyensinh247,,true
3cb6ec32-65f7-52fd-9074-3a567d40176a,DPD,7810201,7810201,Quản trị khách sạn,,2. Không crawl được (Web trống dữ liệu Quota),7810201,tuyensinh247,,true
a7027eb5-3b82-5b34-b989-384bab2b5596,DPD,7810202,7810202,Quản trị nhà hàng và dịch vụ ăn uống,,2. Không crawl được (Web trống dữ liệu Quota),7810202,tuyensinh247,,true
f57f8e27-2f49-5750-a9a5-ac9e17ccceac,DQK,7210402,7210402,Thiết kế công nghiệp,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,350,true
114b87a1-762c-5b38-a896-eac7eed34000,DQK,7340201,7340201,"Cử nhân Tài chính - Ngân hàng, chuyên ngành Tài chính",,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7340201- 2,tuyensinh247,350,true
29755a20-e649-5cda-a3e9-1e27dbdae6e0,DTL,7340106,7340106,Kinh tế quốc tế,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),7310106,tuyensinh247,425,true
ff9c9a91-e000-5f5f-9a97-d00213699243,DTL,7480102,7480102,Mạng máy tính và truyền thông dữ liệu,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,425,true
e96ea07f-eafe-5aa9-b53f-ddc8cbffb8d7,DTL,7720401,7720401,Dinh dưỡng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,425,true
bb3c3a03-0e33-5270-bea9-82fe9333a0fd,DTL,7760101,7760101,Công tác xã hội,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,425,true
8f30afeb-774b-563b-8af3-51425c84f9fe,ETU,7210404,7210404,Thiết kế thời trang,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,339,true
982c146c-984f-5c58-bf20-aa6481cd656f,ETU,7320106,7320106,Công nghệ truyền thông,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,339,true
c0de1ce2-67ff-56b2-9ad5-f2451c66efac,ETU,7329001,7329001,Công nghệ đa phương tiện,,3. Dữ liệu quá khứ (Mã nhánh/Biến thể của hệ thống cũ),52480203,tuyensinh247,339,true
7835d002-47c7-5dee-89a7-ce93001c7c8b,ETU,7520207,7520207,Kỹ thuật điện tử - viễn thông,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,339,true
e4fd7a24-a74a-5ed9-a9ee-385ad228f993,ETU,7580101,7580101,Kiến trúc,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,339,true
b6c425cb-7186-50fe-9a37-f4ef867beb5e,ETU,7580201,7580201,Kỹ thuật xây dựng,,"3. Dữ liệu quá khứ (Ngành đã khai tử, năm nay không tuyển)",,tuyensinh247,339,true
