major_code,subject_group_code
7480102,X07
7480103,A00
7480103,A01
7480103,K00
7480103,X06
7480103,X07
7480104,X06
7480104,X07
7480108,A00
7480108,A01
7480108,K00
7480108,X06
7480108,X07
7480201,X07
7510201,A00
7510201,A01
7510201,K00
7510201,X06
7510201,X07
7510203,A00
7510203,A01
7510203,K00
7510203,X06
7510203,X07
7510205,A00
7510205,A01
7510205,K00
7510205,X06
7510205,X07
7510206,A00
7510206,A01
7510206,K00
7510206,X06
7510206,X07
7510209,A00
7510209,A01
7510209,K00
7510209,X06
7510209,X07
7510301,X07
7510302,A00
7510302,A01
7510302,K00
7510302,X06
7510302,X07
7510303,A00
7510303,A01
7510303,K00
7510303,X06
7510303,X07
7510401,A00
7510401,B00
7510401,C02
7510401,D07
7510401,K00
7510406,A00
7510406,B00
7510406,C02
7510406,D07
7510406,K00
7510605,X25
7519003,A00
7519003,A01
7519003,K00
7519003,X06
7519003,X07
7520118,A00
7520118,A01
7520118,K00
7520118,X06
7520118,X07
7540101,A00
7540101,B00
7540101,C02
7540101,D07
7540101,K00
7540203,A00
7540203,A01
7540203,A02
7540203,Q00
7540203,X05
7540204,A00
7540204,A01
7540204,A02
7540204,Q00
7540204,X05
7810101,D01
7810101,D14
7810101,D15
7810101,Q00
7810201,D14
7810201,D15
7310612,D01
7310612,D04
7329001,X07
7519004,A00
7519004,A01
7519004,K00
7519004,X06
7519004,X07
7519005,A00
7519005,A01
7519005,K00
7519005,X06
7519005,X07
7810202,D01
7810202,D14
7810202,D15
7810202,Q00
7229020,D01
7229020,D14
7320113,A00
7320113,A01
7320113,K00
7320113,X06
7320113,X07
7510204,A00
7510204,A01
7510204,K00
7510204,X06
7510204,X07
7510213,A00
7510213,A01
7510213,K00
7510213,X06
7510213,X07
75103021,A00
75103021,A01
75103021,K00
75103021,X06
75103021,X07
75103031,A00
75103031,A01
75103031,K00
75103031,X06
75103031,X07
75190071,A00
75190071,A01
75190071,K00
75190071,X06
75190071,X07
7520116,X07
7720203,A00
7720203,B00
7720203,C02
7720203,D07
7720203,K00
7220204LK,D01
7220204LK,D04
74802021,A00
74802021,A01
74802021,K00
74802021,X06
74802021,X07
73401012,A01
73401012,D01
73401012,Q00
73401012,X25
7340301TA,A01
7340301TA,D01
7340301TA,Q00
7340301TA,X25
7480101TA,A00
7480101TA,A01
7480101TA,K00
7480101TA,X06
7480101TA,X07
74802012,A00
74802012,A01
74802012,K00
74802012,X06
74802012,X07
75102012,A00
75102012,A01
75102012,K00
75102012,X06
75102012,X07
75102013,A00
75102013,A01
75102013,K00
75102013,X06
75102013,X07
7510201TA,A00
7510201TA,A01
7510201TA,K00
7510201TA,X06
7510201TA,X07
75102032,A00
75102032,A01
75102032,K00
75102032,X06
75102032,X07
75102033,A00
75102033,A01
75102033,K00
75102033,X06
75102033,X07
7510205TA,A00
7510205TA,A01
7510205TA,K00
7510205TA,X06
7510205TA,X07
7510301TA,A00
7510301TA,A01
7510301TA,K00
7510301TA,X06
7510301TA,X07
7510302TA,A00
7510302TA,A01
7510302TA,K00
7510302TA,X06
7510302TA,X07
7810101TA,D01
7810101TA,D14
7810101TA,D15
7810101TA,Q00
7810103TA,D01
7810103TA,D14
7810103TA,D15
7810103TA,Q00
7810201TA,D01
7810201TA,D14
7810201TA,D15
7810201TA,Q00
7810202TA,D01
7810202TA,D14
7810202TA,D15
7810202TA,Q00
7519007,A00
7519007,A01
7519007,K00
7519007,X06
7519007,X07
7720101_AP,B00
7720101_YHT,B00
7720110,A00
7720110,D07
7720115,A00
7720115,B00
7720301,A00
7720301,D07
7720301_YHT,A00
7720301_YHT,B00
7720301_YHT,D07
7720401,A00
7720401,B00
7720401,D07
7720601,A00
7720699,A00
7720699,B00
7720701,A01
7720701,D01
7720701,D07
7720701,D10
7720101YHT,B00
7720101YHT_AP,B00
7720301YHT,A00
7720301YHT,B00
7720301YHT,D07
7720301_,A00
7720301_,B00
7720301_,D07
7720501_AP,B00
7720603,A00
7720603,B00
7310401,A01
7310401,D07
7720302,A00
7720302,B00
7720302,D07
7720502,A00
7720502,B00
7720601YHT,A00
7720601YHT,B00
7720603YHT,A00
7720603YHT,B00
7720602,A00
7760101,A01
7760101,D07
7380101,D02
7380101,D04
7380101,D05
7380101,D06
7380101LK,A00
7380101LK,A01
7380101LK,C00
7380101LK,D01
7380101LK,D02
7380101LK,D03
7380101LK,D04
7380101LK,D05
7380101LK,D06
7380101PH,A00
7380101PH,A01
7380101PH,C00
7380101PH,D01
7380101PH,D02
7380101PH,D03
7380101PH,D04
7380101PH,D05
7380101PH,D06
7380107,D02
7380107,D03
7380107,D04
7380107,D05
7380107,D06
XDA01,V00
XDA01,V02
XDA01,V10
XDA02,V00
XDA02,V02
XDA02,V10
XDA03,V00
XDA03,V02
XDA03,V10
XDA04,V00
XDA04,V02
XDA04,V10
XDA05,V00
XDA05,V01
XDA05,V02
XDA06,V00
XDA06,V02
XDA06,V10
XDA07,A00
XDA07,A01
XDA07,C01
XDA07,D01
XDA07,D07
XDA07,K00
XDA07,X06
XDA08,A00
XDA08,A01
XDA08,C01
XDA08,D01
XDA08,D07
XDA08,K00
XDA08,X06
XDA09,A00
XDA09,A01
XDA09,C01
XDA09,D01
XDA09,D07
XDA09,K00
XDA09,X06
XDA10,A00
XDA10,A01
XDA10,C01
XDA10,D07
XDA10,K00
XDA10,X06
XDA10,X26
XDA11,A00
XDA11,A01
XDA11,C01
XDA11,D01
XDA11,D07
XDA11,K00
XDA11,X06
XDA12,A00
XDA12,A01
XDA12,B00
XDA12,D07
XDA13,A00
XDA13,A01
XDA13,A02
XDA13,B00
XDA13,C01
XDA13,C02
XDA13,D07
XDA13,K00
XDA13,X06
XDA13,X14
XDA14,A00
XDA14,A01
XDA14,A02
XDA14,B00
XDA14,C01
XDA14,C02
XDA14,D07
XDA14,K00
XDA14,X06
XDA15,A00
XDA15,A01
XDA15,A02
XDA15,B00
XDA15,C01
XDA15,C02
XDA15,D07
XDA15,K00
XDA15,X06
XDA16,A00
XDA16,A01
XDA16,C01
XDA16,D01
XDA16,K00
XDA16,X06
XDA16,X26
XDA17,A00
XDA17,A01
XDA17,C01
XDA17,D01
XDA17,K00
XDA17,X06
XDA17,X26
XDA18,A00
XDA18,A01
XDA18,C01
XDA18,K00
XDA18,X06
XDA19,A00
XDA19,A01
XDA19,C01
XDA19,K00
XDA19,X06
XDA20,A00
XDA20,A01
XDA20,C01
XDA20,K00
XDA20,X06
XDA21,A00
XDA21,A01
XDA21,C01
XDA21,K00
XDA21,X06
XDA22,A00
XDA22,A01
XDA22,C01
XDA22,K00
XDA22,X06
XDA23,A00
XDA23,A01
XDA23,C01
XDA23,D01
XDA23,D07
XDA23,K00
XDA23,X05
XDA23,X06
XDA23,X26
XDA24,A00
XDA24,A01
XDA24,D07
XDA25,A00
XDA25,A01
XDA25,D07
XDA26,A00
XDA26,A01
XDA26,D01
XDA26,D07
XDA27,A00
XDA27,A01
XDA27,C01
XDA27,D01
XDA27,D07
XDA27,K00
XDA27,X06
XDA28,A00
XDA28,A01
XDA28,C01
XDA28,D01
XDA28,K00
XDA28,X06
XDA28,X26
XDA29,A00
XDA29,A01
XDA29,D07
7480101_QT,A00
7480101_QT,A01
7480101_QT,C01
7480101_QT,D01
7480101_QT,K00
7480101_QT,X06
7510105,A00
7510105,A01
7510105,A02
7510105,B00
7510105,C01
7510105,C02
7510105,D07
7510105,K00
7510105,X06
7510605,X05
7510605,X06
7510605,X26
7520103_01,A00
7520103_01,A01
7520103_01,C01
7520103_01,K00
7520103_01,X06
7520103_02,A00
7520103_02,A01
7520103_02,C01
7520103_02,K00
7520103_02,X06
7520103_03,A00
7520103_03,A01
7520103_03,C01
7520103_03,K00
7520103_03,X06
7520103_04,A00
7520103_04,A01
7520103_04,C01
7520103_04,K00
7520103_04,X06
7520309,A00
7520309,A01
7520309,A02
7520309,B00
7520309,C01
7520309,C02
7520309,D07
7520309,K00
7520309,X06
7520320,A01
7520320,A02
7520320,C02
7520320,D07
7520320,X14
7580101,V02
7580101,V10
7580101_02,V00
7580101_02,V02
7580102,V00
7580102,V02
7580102,V06
7580103,V00
7580103,V02
7580105,V00
7580105,V01
7580105,V02
7580105_01,V00
7580105_01,V01
7580105_01,V02
7580201_01,A00
7580201_01,A01
7580201_01,C01
7580201_01,D01
7580201_01,D07
7580201_01,K00
7580201_01,X06
7580201_02,A00
7580201_02,A01
7580201_02,C01
7580201_02,D07
7580201_02,D24
7580201_02,D29
7580201_02,K00
7580201_02,X06
7580201_03,A00
7580201_03,A01
7580201_03,C01
7580201_03,D01
7580201_03,K00
7580201_03,X06
7580201_04,A00
7580201_04,A01
7580201_04,C01
7580201_04,D01
7580201_04,D07
7580201_04,K00
7580201_04,X06
7580201_QT,A00
7580201_QT,A01
7580201_QT,C01
7580201_QT,D01
7580201_QT,D07
7580201_QT,K00
7580201_QT,X06
7580205_01,A00
7580205_01,A01
7580205_01,C01
7580205_01,D01
7580205_01,D07
7580205_01,K00
7580205_01,X06
7580213_01,A00
7580213_01,A01
7580213_01,A02
7580213_01,B00
7580213_01,C01
7580213_01,C02
7580213_01,D07
7580213_01,K00
7580213_01,X06
7580213_01,X14
7580301,D07
7580301,X05
7580301,X26
7580302_01,A00
7580302_01,A01
7580302_01,C01
7580302_01,D01
7580302_01,D07
7580302_01,K00
7580302_01,X05
7580302_01,X06
7580302_01,X26
7580302_02,A00
7580302_02,A01
7580302_02,C01
7580302_02,D01
7580302_02,D07
7580302_02,K00
7580302_02,X05
7580302_02,X06
7580302_02,X26
7580302_03,A00
7580302_03,A01
7580302_03,C01
7580302_03,D01
7580302_03,D07
7580302_03,K00
7580302_03,X05
7580302_03,X06
7580302_03,X26
7580201,X06
7210110,H00
7210110,H07
7340409,C01
7340409,X05
7340409,X06
7340409,X26
7480201_01,A00
7480201_01,A01
7480201_01,C01
7480201_01,D01
7480201_01,K00
7480201_01,X06
7480201_01,X26
7510605_01,A00
7510605_01,A01
7510605_01,C01
7510605_01,D01
7510605_01,D07
7510605_01,K00
7510605_01,X05
7510605_01,X06
7510605_01,X26
7520101_01,A00
7520101_01,A01
7520101_01,C01
7520101_01,K00
7520101_01,X06
7520101_03,A00
7520101_03,A01
7520101_03,C01
7520101_03,K00
7520101_03,X06
7520101_04,A00
7520101_04,A01
7520101_04,C01
7520101_04,K00
7520101_04,X06
7580101_01,V00
7580101_01,V02
7580101_01,V10
7580201_05,A00
7580201_05,A01
7580201_05,C01
7580201_05,D01
7580201_05,D07
7580201_05,K00
7580201_05,X06
7580201_CLC,A00
7580201_CLC,A01
7580201_CLC,C01
7580201_CLC,D07
7580201_CLC,D24
7580201_CLC,D29
7580201_CLC,K00
7580201_CLC,X06
7580205_02,A00
7580205_02,A01
7580205_02,C01
7580205_02,D01
7580205_02,D07
7580205_02,K00
7580205_02,X06
7580302_04,A00
7580302_04,A01
7580302_04,C01
7580302_04,D01
7580302_04,D07
7580302_04,K00
7580302_04,X05
7580302_04,X06
7580302_04,X26
72104_NT,H00
72104_NT,H07
7460108,C01
7460108,K00
7480201_02,A00
7480201_02,A01
7480201_02,C01
7480201_02,D01
7480201_02,K00
7480201_02,X06
7480201_02,X26
7510103,A00
7510103,A01
7510103,C01
7510103,D07
7510103,K00
7510103,X06
7510103,X26
7510605_02,A00
7510605_02,A01
7510605_02,C01
7510605_02,D01
7510605_02,D07
7510605_02,K00
7510605_02,X05
7510605_02,X06
7510605_02,X26
7720201,B00
7720201,K00
7420201,B00
7420201,B08
7440112,A00
7440112,D07
7510102,A00
7510102,A01
7510102,D01
7510102,D07
7510201,D01
7510201,D07
7510203,D01
7510203,D07
7510301,D01
7510301,D07
7510302,D01
7510302,D07
7510303,D01
7510303,D07
7510403,A00
7510403,A01
7510403,A02
7510403,B00
7510403,D01
7510403,D07
7510406,A01
7510406,A02
7510406,D01
7510601,A00
7510601,A01
7510601,D01
7510601,D07
7510602,A00
7510602,A01
7510602,D01
7510602,D07
7520115,D01
7220201,D66
7220201,D84
7220201,X25
7340205,D07
7380107,D09
7380107,D10
7380107,D66
7380107,D84
7380107,X78
7460117,A00
7460117,A01
7460117,D01
7460117,D07
7460117,X02
7460117,X56
7480106,D01
7480106,D07
7480107,D01
7480107,D07
7510205,D01
7510205,D07
7510402,A00
7510402,A01
7510402,A02
7510402,B00
7510402,D01
7510402,D07
7510407,A00
7510407,A01
7510407,A02
7510407,B00
7510407,D01
7510407,D07
7520107,D01
7520107,D07
7340201,C02
7340201,D04
7340201,X02
7340301,C02
7340301,D04
7340301,X02
7440201,C01
7440201,C02
7440201,C03
7440201,C04
7440201,D01
7440201,K00
7440201,Q00
7440201,X01
7440201,X02
7480109,A01
7480109,B08
7480109,D01
7480109,D07
7480109,D09
7480109,D10
7480109,K00
7480109,Q00
7480109,X25
7480109,X26
7480201,B08
7480201,X25
7480201_CLC,B08
7480201_CLC,D01
7480201_CLC,D07
7480201_CLC,D09
7480201_CLC,D10
7480201_CLC,X25
7480206,A00
7480206,A01
7480206,A02
7480206,A03
7480206,A04
7480206,C01
7480206,K00
7480206,Q00
7480206,X06
7510401,A01
7510401,A02
7510401,A03
7510401,A04
7510401,A10
7510401,C01
7510401,Q00
7510401,X06
7510601,C01
7510601,C02
7510601,C03
7510601,C04
7510601,D04
7510601,K00
7510601,Q00
7510601,X01
7510601,X02
7520103,A02
7520103,A03
7520103,A04
7520114,A02
7520114,A03
7520114,A04
7520114,Q00
7520116,A02
7520116,A03
7520116,A04
7520201,A02
7520201,A03
7520201,A04
7520216,A02
7520216,A03
7520216,A04
7520301,A00
7520301,A05
7520301,A06
7520301,A11
7520301,B00
7520301,C02
7520301,D07
7520301,K00
7520301,Q00
7520301,X10
7520320,B03
7520320,C03
7520320,C04
7520320,Q00
7520320,X02
7520320,X03
7520501,C01
7520501,C02
7520501,C03
7520501,C04
7520501,D01
7520501,K00
7520501,Q00
7520501,X01
7520501,X02
7520502,A00
7520502,A01
7520502,A02
7520502,A03
7520502,A04
7520502,A10
7520502,C01
7520502,K00
7520502,Q00
7520502,X06
7520503,A00
7520503,A01
7520503,A02
7520503,A03
7520503,A04
7520503,A10
7520503,C01
7520503,K00
7520503,Q00
7520601,A00
7520601,A01
7520601,A02
7520601,A03
7520601,A04
7520601,C01
7520601,K00
7520601,Q00
7520601,X05
7520601,X06
7520604,A00
7520604,A01
7520604,A02
7520604,A03
7520604,A04
7520604,A10
7520604,C01
7520604,K00
7520604,Q00
7520604,X06
7520607,A00
7520607,A01
7520607,A02
7520607,A03
7520607,A04
7520607,C01
7520607,K00
7520607,Q00
7520607,X05
7520607,X06
7580201,A02
7580201,A03
7580201,A04
7580201,Q00
7580201,X05
7580204,A00
7580204,A01
7580204,A02
7580204,A03
7580204,A04
7580204,C01
7580204,K00
7580204,Q00
7580204,X05
7580204,X06
7580205,A02
7580205,A03
7580205,A04
7580205,X05
7580211,C01
7580211,C02
7580211,C04
7580211,C14
7580211,D01
7580211,K00
7580211,Q00
7580211,X01
7580211,X02
7810105,C01
7810105,C02
7810105,C03
7810105,C04
7810105,D01
7810105,K00
7810105,Q00
7810105,X01
7810105,X02
7850101,B03
7850101,C01
7850101,C02
7850101,C03
7850101,C04
7850101,X01
7850101,X02
7850103,B03
7850103,C01
7850103,C02
7850103,C03
7850103,C04
7850103,X01
7850103,X02
7440229,A00
7440229,A01
7440229,A02
7440229,A03
7440229,A04
7440229,A10
7440229,C01
7440229,K00
7440229,Q00
7440229,X06
7460108,B08
7460108,D09
7460108,D10
7460108,Q00
7460108,X25
7510301,A02
7510301,A03
7510301,A04
7510301,C01
7520130,A02
7520130,A03
7520130,A04
7520218,A02
7520218,A03
7520218,A04
7520505,C01
7520505,C02
7520505,C03
7520505,C04
7520505,D01
7520505,K00
7520505,Q00
7520505,X01
7520505,X02
7520505,X03
7520605,A00
7520605,A01
7520605,A02
7520605,A03
7520605,A04
7520605,A10
7520605,C01
7520605,K00
7520605,Q00
7520605,X06
7520606,A00
7520606,A01
7520606,A02
7520606,A03
7520606,A04
7520606,A10
7520606,C01
7520606,K00
7520606,Q00
7520606,X06
7580109,B03
7580109,C01
7580109,C02
7580109,C03
7580109,C04
7580109,C14
7580109,D01
7580109,K00
7580109,Q00
7580212,C01
7580212,C02
7580212,C03
7580212,C04
7580212,D01
7580212,K00
7580212,Q00
7580212,X02
7580302,A02
7580302,A03
7580302,A04
7580302,X05
7720203,A06
7720203,A11
7720203,Q00
7720203,X10
7720203,X11
7850202,A00
7850202,A01
7850202,A02
7850202,A03
7850202,A04
7850202,C01
7850202,K00
7850202,Q00
7850202,X05
7850202,X06
7220201,B08
7220201,X27
7220204,B03
7220204,C01
7220204,C02
7220204,C03
7220204,C04
7220204,C14
7220204,K00
7340101,D84
7520107,A02
7520107,A03
7520107,A04
7520121,B03
7520121,C01
7520121,C02
7520121,C03
7520121,C04
7520121,C14
7520121,D01
7520121,K00
7520121,Q00
7520309,A04
7520309,A10
7520309,Q00
7520309,X07
7580106,C02
7580106,C03
7580106,C04
7580106,Q00
7580106,X01
7580106,X02
7850196,C02
7850196,C03
7850196,C04
7850196,D01
7850196,K00
7850196,Q00
7850196,X01
7850196,X02
TLA101,A00
TLA101,A01
TLA101,C01
TLA101,C02
TLA101,D01
TLA101,D07
TLA101,X02
TLA101,X06
TLA102,A00
TLA102,A01
TLA102,C01
TLA102,C02
TLA102,D01
TLA102,D07
TLA102,X02
TLA102,X06
TLA103,A00
TLA103,A01
TLA103,C01
TLA103,C02
TLA103,D01
TLA103,D07
TLA103,X02
TLA103,X06
TLA104,A00
TLA104,A01
TLA104,C01
TLA104,C02
TLA104,D01
TLA104,D07
TLA104,X02
TLA104,X06
TLA105,A00
TLA105,A01
TLA105,C01
TLA105,D01
TLA105,D07
TLA105,K00
TLA105,X02
TLA105,X06
TLA105,X26
TLA106,A00
TLA106,A01
TLA106,C01
TLA106,D01
TLA106,D07
TLA106,K00
TLA106,X02
TLA106,X06
TLA106,X26
TLA107,A00
TLA107,A01
TLA107,C01
TLA107,C02
TLA107,D01
TLA107,D07
TLA107,X02
TLA107,X06
TLA109,A00
TLA109,A01
TLA109,C01
TLA109,C02
TLA109,D01
TLA109,D07
TLA109,K00
TLA109,X02
TLA109,X10
TLA110,A00
TLA110,A01
TLA110,C01
TLA110,C02
TLA110,D01
TLA110,D07
TLA110,X02
TLA110,X06
TLA111,A00
TLA111,A01
TLA111,C01
TLA111,C02
TLA111,D01
TLA111,D07
TLA111,X02
TLA111,X06
TLA112,A00
TLA112,A01
TLA112,C01
TLA112,D01
TLA112,D07
TLA112,K00
TLA112,X02
TLA112,X06
TLA112,X26
TLA113,A00
TLA113,A01
TLA113,C01
TLA113,C02
TLA113,D01
TLA113,D07
TLA113,X02
TLA113,X06
TLA114,A00
TLA114,A01
TLA114,C01
TLA114,C02
TLA114,D01
TLA114,D07
TLA114,X02
TLA114,X06
TLA116,A00
TLA116,A01
TLA116,C01
TLA116,D01
TLA116,D07
TLA116,K00
TLA116,X02
TLA116,X06
TLA116,X26
TLA117,A00
TLA117,A01
TLA117,C01
TLA117,D01
TLA117,D07
TLA117,K00
TLA117,X02
TLA117,X06
TLA117,X26
TLA118,A00
TLA118,B00
TLA118,C02
TLA118,C05
TLA118,D07
TLA118,K00
TLA118,X09
TLA118,X10
TLA119,A00
TLA119,A02
TLA119,B00
TLA119,B01
TLA119,B02
TLA119,B03
TLA119,D08
TLA119,K00
TLA119,X14
TLA120,A00
TLA120,A01
TLA120,C01
TLA120,D01
TLA120,D07
TLA120,K00
TLA120,X02
TLA120,X06
TLA120,X26
TLA121,A00
TLA121,A01
TLA121,C01
TLA121,D01
TLA121,D07
TLA121,K00
TLA121,X02
TLA121,X06
TLA121,X26
TLA123,A00
TLA123,A01
TLA123,C01
TLA123,D01
TLA123,D07
TLA123,K00
TLA123,X02
TLA123,X06
TLA123,X26
TLA124,A00
TLA124,A01
TLA124,C01
TLA124,D01
TLA124,D07
TLA124,K00
TLA124,X02
TLA124,X06
TLA124,X26
TLA126,A00
TLA126,A01
TLA126,C01
TLA126,D01
TLA126,D07
TLA126,K00
TLA126,X02
TLA126,X06
TLA126,X26
TLA201,A00
TLA201,A01
TLA201,C01
TLA201,C02
TLA201,D01
TLA201,D07
TLA201,X02
TLA201,X06
TLA203,A01
TLA203,D01
TLA203,D07
TLA203,D08
TLA203,D09
TLA203,D10
TLA203,D14
TLA203,D15
TLA401,A00
TLA401,A01
TLA401,D01
TLA401,D07
TLA401,X02
TLA401,X26
TLA402,A00
TLA402,A01
TLA402,D01
TLA402,D07
TLA402,X02
TLA402,X26
TLA403,A00
TLA403,A01
TLA403,D01
TLA403,D07
TLA403,X02
TLA403,X26
TLA404,A00
TLA404,A01
TLA404,D01
TLA404,D07
TLA404,X02
TLA404,X26
TLA405,A00
TLA405,A01
TLA405,D01
TLA405,D07
TLA405,X02
TLA405,X26
TLA406,A00
TLA406,A01
TLA406,D01
TLA406,D07
TLA406,X02
TLA406,X26
TLA407,A00
TLA407,A01
TLA407,D01
TLA407,D07
TLA407,X02
TLA407,X26
TLA127,A00
TLA127,A01
TLA127,C01
TLA127,D01
TLA127,D07
TLA127,K00
TLA127,X02
TLA127,X06
TLA127,X26
TLA128,A00
TLA128,A01
TLA128,C01
TLA128,D01
TLA128,D07
TLA128,K00
TLA128,X02
TLA128,X06
TLA128,X26
TLA301,C00
TLA301,C03
TLA301,C04
TLA301,D01
TLA301,D14
TLA301,D15
TLA301,X01
TLA408,A00
TLA408,A01
TLA408,D01
TLA408,D07
TLA408,X02
TLA408,X26
TLA409,A00
TLA409,A01
TLA409,D01
TLA409,D07
TLA409,X02
TLA409,X26
TLA410,A00
TLA410,A01
TLA410,D01
TLA410,D07
TLA410,X02
TLA410,X26
TLA204,D01
TLA204,D04
TLA204,D45
TLA204,D55
TLA204,D63
TLA204,X78
TLA302,C00
TLA302,C03
TLA302,C04
TLA302,D01
TLA302,D14
TLA302,D15
TLA302,X01
TLA202,A00
TLA202,A01
TLA202,C01
TLA202,C02
TLA202,D01
TLA202,D07
TLA202,X02
TLA202,X06
TLA122,A00
TLA122,A01
TLA122,C01
TLA122,D01
TLA122,D07
TLA122,K00
TLA122,X02
TLA122,X06
TLA122,X26
TLA411,A00
TLA411,A01
TLA411,D01
TLA411,D07
TLA411,X02
TLA411,X26
TLA412,A00
TLA412,A01
TLA412,D01
TLA412,D07
TLA412,X02
TLA412,X26
7210402,H00
7210402,H01
7210402,H06
7220201,Q21
7380101,X01
7380107,C01
7380107,C03
7380107,X01
7380108,C01
7380108,X01
7420201,D07
7420201,K00
7510302,Q00
7510302,X26
7510303,Q00
7510303,X26
7540101,A01
7540101,Q00
7810103,D09
7810201,D09
7810201,D10
7380101_C00,C00
7380101_C00,C01
7380101_C00,D01
7380101_C00,X01
7380107_C00,C01
7380107_C00,C03
7380107_C00,D01
7380107_C00,K00
7380107_C00,Q00
7380107_C00,X01
7380108_C00,C00
7380108_C00,C01
7380108_C00,D01
7380108_C00,X01
7210403,H00
7210403,H01
7210403,H06
7210404,H00
7210404,H01
7210404,H06
7580108,H00
7580108,H01
7580108,H06
7140114C,C03
7140114C,D01
7140114C,X01
7140114D,C03
7140114D,D01
7140114D,X01
7140201A,M00
7140201B,M00
7140201C,M00
7140202A,D01
7140202D,D01
7140203C,C00
7140203C,D01
7140203D,C00
7140203D,D01
7140204B,X70
7140204B,X74
7140204B,X78
7140204C,X70
7140204C,X74
7140204C,X78
7140205B,X70
7140205B,X74
7140205B,X78
7140205C,X70
7140205C,X74
7140205C,X78
7140208C,C03
7140208C,C04
7140208D,C03
7140208D,C04
7140209A,A00
7140209A,A01
7140209B,A00
7140209B,A01
7140209D,A00
7140209D,A01
7140210A,A01
7140210A,X06
7140210B,A01
7140210B,X06
7140211A,A00
7140211A,A01
7140211B,A00
7140211B,A01
7140211C,A00
7140211C,A01
7140211D,A00
7140211D,A01
7140212A,A00
7140212A,B00
7140212B,A00
7140212B,B00
7140212C,A00
7140212C,B00
7140213B,B00
7140213B,D08
7140213D,B00
7140213D,D08
7140217C,C00
7140217C,D01
7140217D,C00
7140217D,D01
7140218C,C00
7140218C,D14
7140218D,C00
7140218D,D14
7140219B,C00
7140219B,C04
7140219C,C00
7140219C,C04
7140233C,D01
7140233C,D03
7140233D,D01
7140233D,D03
7140246A,A00
7140246A,A01
7140246A,X07
7140246A,X08
7140246C,A00
7140246C,A01
7140246C,X07
7140246C,X08
7229001B,C00
7229001B,D14
7229001B,X70
7229001C,C00
7229001C,D14
7229001C,X70
7229030C,C00
7229030C,D01
7229030D,C00
7229030D,D01
7310201B,X70
7310201B,X74
7310201B,X78
7310201C,X70
7310201C,X74
7310201C,X78
7310401C,C00
7310401C,D01
7310401D,C00
7310401D,D01
7310403C,C00
7310403C,D01
7310403D,C00
7310403D,D01
7310630C,C00
7310630C,D14
7310630C,X70
7310630D,C00
7310630D,D14
7310630D,X70
7420101B,B00
7420101B,B02
7420101B,B08
7420101B,X16
7420101D,B00
7420101D,B02
7420101D,B08
7420101D,X16
7440112A,A00
7440112A,B00
7440112A,D07
7440112B,A00
7440112B,B00
7440112B,D07
7460101B,A00
7460101B,A01
7460101D,A00
7460101D,A01
7480201A,A01
7480201A,X06
7480201B,A01
7480201B,X06
7760101C,C00
7760101C,D14
7760101C,X70
7760101D,C00
7760101D,D14
7760101D,X70
7760103C,C00
7760103C,D01
7760103D,C00
7760103D,D01
7810103C,C00
7810103C,D14
7810103C,X70
7810103D,C00
7810103D,D14
7810103D,X70
7140202B,D01
7140206A,M02
7140206A,M03
7140221A,M02
7140221A,M03
7140221B,M02
7140221B,M03
7140222B,M02
7140222B,M03
7140231A,D01
7220204A,D01
7220204A,D04
7220204B,D01
7220204B,D04
7140206,M02
7140206,M03
7140222A,M02
7140222A,M03
7460101A,A00
7460101A,A01
7140114,C03
7140114,X01
7140201,M00
7140201K,M10
7140202,D01
7140202K,D01
7140203,C00
7140203,D01
7140204,X70
7140204,X74
7140204,X78
7140205,X70
7140205,X74
7140205,X78
7140208,C03
7140208,C04
7140209,A00
7140209,A01
7140209K,A01
7140209K,D01
7140210,A01
7140210,X06
7140211,A00
7140211,A01
7140211K,A00
7140211K,A01
7140212,A00
7140212,B00
7140212K,D07
7140213,B00
7140213,D08
7140217,C00
7140217,D01
7140218,C00
7140218,D14
7140219,C00
7140219,C04
7140221,M02
7140221,M03
7140222,M02
7140222,M03
7140233,D01
7140233,D03
7140246,A00
7140246,A01
7140246,X07
7140246,X08
7140247,A00
7140247,B00
7140249,C00
7229001,C00
7229001,D14
7229001,X70
7229030,C00
7229030,D01
7310201,X70
7310201,X74
7310201,X78
7310630,C00
7310630,D14
7310630,X70
7420101,B00
7420101,B02
7420101,B08
7420101,X16
7440112,B00
7460101,A00
7460101,A01
7760101,X70
7760103,C00
7760103,D01
7810103,X70
7220101,C00
7229010,C00
7310301,D14
7310301,X70
7420201,A02
7420201,X16
7440102,A00
7440102,A01
7440102,X06
7140202C,D01
7140209C,A00
7140209C,A01
7140231B,D01
7340122,C01
7340122,C02
7340122,X01
7340122,X02
7340122,X03
7340122,X25
7340122,X27
7340301,X03
7340301,X27
7340301VP,A00
7340301VP,A01
7340301VP,D01
7340301VP,D07
7480102,D01
7480102,D07
7480104,C01
7480104,C02
7480104,X02
7480104,X03
7480104,X26
7480104,X27
7480201,C02
7480201,X02
7480201,X03
7480201VP,A00
7480201VP,A01
7480201VP,C01
7480201VP,C02
7480201VP,D01
7480201VP,D07
7480201VP,K00
7480201VP,Q00
7480201VP,X02
7480201VP,X03
7480201VP,X26
7480201VP,X27
7510102TN,A00
7510102TN,A01
7510102TN,D01
7510102TN,D07
7510102VP,A00
7510102VP,A01
7510102VP,D01
7510102VP,D07
