id,university_short_name,program_source_code,major_code,subject_group_code
1259670a-60cd-44c7-af0c-346edcb5cbe2,BPH,7380101_B_C01,7380101,D01
336c45e3-12f6-4271-bde4-f7c0877477f5,BPH,7380101_B_C03,7380101,C03
45ceceb0-d7d7-4671-8035-4cc809e58401,BPH,7380101_N_C01,7380101,C01
59bdab4d-b2fc-47ab-b311-877446001c34,BPH,7380101_N_C01,7380101,D01
0f9cfa51-31f6-44e9-8383-e7ae84f200cc,BPH,7380101_N_C03,7380101,C03
5baa7d5b-ae5a-4c2b-8a7c-e7cd5b9e4b00,BPH,7860214_B_C01,7860214,C01
cea27409-5285-4334-8e33-fca700355b15,BPH,7860214_B_C01,7860214,D01
bd290ea9-9313-4e5b-b295-bc417ccacedf,BPH,7860214_B_C03,7860214,C03
038668d9-4ed7-4bfb-bae9-4037514898a6,BPH,7860214_C01_4,7860214,C03
47a7badd-c629-4514-b022-2c0aba235e1e,BPH,7860214_C01_5,7860214,C03
f5c12aa3-816e-4a61-a4de-38c34974012a,BPH,7860214_C01_7,7860214,C03
15a51532-9a87-4deb-b22b-6efecca8983e,BPH,7860214_C01_9,7860214,C03
f7b48f67-63be-48a9-81a3-bbcd72d05c9d,BPH,7860214_C03_4,7860214,C03
b9f36672-e508-4f29-b436-88ac8110c1ec,BPH,7860214_C03_5,7860214,C03
623c92cd-3449-449b-9c15-824522a92b56,BPH,7860214_C03_7,7860214,C03
901a8f5a-6556-470e-b362-5035d9a1a598,BPH,7860214_C03_9,7860214,C03
e7bd455e-ab01-430a-89cf-dba68a01ef4c,BPH,7380101_B,7380101,Q00
a4d0ada7-0ebd-4bce-a2ed-1721dfec2f5f,BPH,7380101_N,7380101,Q00
de4706d9-37af-4412-85a7-908e49cebaf8,BPH,7860214_B,7860214,Q00
1a194c09-f932-4f08-8038-a5b0dbb6d0d5,BPH,7860214_N_4,7860214,Q00
3f7f825f-cc6e-4a5f-a72d-a3fc26067962,BPH,7860214_N_5,7860214,Q00
2bae3601-b5c3-47ed-99ce-b21d5d7dea31,BPH,7860214_N_7,7860214,Q00
2917a768-f576-4a9b-aee0-f7db23e97e20,BPH,7860214_N_9,7860214,Q00
68d5b243-89aa-4e1d-9fa6-05808b491ec1,HBT,522,522,D01
6874e9d8-9f29-491a-a8c9-c1a21f4661d1,HBT,522,522,R22
f1858336-de76-4c72-8cd5-6dae2477fd40,HBT,522,522,A16
d70e894e-9c6f-4dec-9d8f-acb1f8da591a,HBT,522,522,C15
4a5bdfea-8e2d-4e0b-bebd-27a55aa22f67,HBT,523,523,A16
0221d04e-e6ad-4e88-8a0e-bd76d2fa1707,HBT,523,523,D01
c129c918-1346-4cec-80f4-b5d5457f8ced,HBT,523,523,R22
a69e4f37-42af-4ea3-9036-872c8eaaac69,HBT,523,523,C15
ee87ca08-4352-41e3-b220-bef65911775c,HBT,527,527,A16
d0b2845e-b6bb-40e8-8a35-a93ad83fbeab,HBT,527,527,C15
a5cb330e-4d49-4501-81a3-5c0edfa6798e,HBT,527,527,D01
1f1073f9-5190-4a3e-87c9-9cd05e870e76,HBT,527,527,R22
