university_short_name,program_source_code,major_name,quota,admission_methods,subject_groups,is_verified
GTA,GTADCHQ2,Hải quan và Logistics,120,DGNL_HN,,true
GTA,GTADCHQ2,Hải quan và Logistics,120,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCHQ2,Hải quan và Logistics,120,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCHQ2,Hải quan và Logistics,120,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCHQ2,Hải quan và Logistics,120,DGTD,K00,true
GTA,GTADCHQ2,Hải quan và Logistics,120,DGTD,Q00,true
GTA,GTADCHS2,Đường sắt tốc độ cao,80,DGNL_HN,,true
GTA,GTADCHS2,Đường sắt tốc độ cao,80,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHS2,Đường sắt tốc độ cao,80,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHS2,Đường sắt tốc độ cao,80,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHS2,Đường sắt tốc độ cao,80,DGTD,K00,true
GTA,GTADCHS2,Đường sắt tốc độ cao,80,DGTD,Q00,true
GTA,GTADCHSA2,"Đường sắt tốc độ cao (công nghệ Hàn Quốc, tăng cường tiếng Anh)",,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHSA2,"Đường sắt tốc độ cao (công nghệ Hàn Quốc, tăng cường tiếng Anh)",,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHSA2,"Đường sắt tốc độ cao (công nghệ Hàn Quốc, tăng cường tiếng Anh)",,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHSA2,"Đường sắt tốc độ cao (công nghệ Hàn Quốc, tăng cường tiếng Anh)",,DGTD,K00,true
GTA,GTADCHSA2,"Đường sắt tốc độ cao (công nghệ Hàn Quốc, tăng cường tiếng Anh)",,DGTD,Q00,true
GTA,GTADCHT2,Hệ thống thông tin,,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHT2,Hệ thống thông tin,,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHT2,Hệ thống thông tin,,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCHT2,Hệ thống thông tin,,DGTD,K00,true
GTA,GTADCHT2,Hệ thống thông tin,,DGTD,Q00,true
GTA,GTADCKB2,Kinh tế và quản lý bất động sản,60,DGNL_HN,,true
GTA,GTADCKB2,Kinh tế và quản lý bất động sản,60,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKB2,Kinh tế và quản lý bất động sản,60,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKB2,Kinh tế và quản lý bất động sản,60,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKB2,Kinh tế và quản lý bất động sản,60,DGTD,K00,true
GTA,GTADCKB2,Kinh tế và quản lý bất động sản,60,DGTD,Q00,true
GTA,GTADCKN2,Kiến trúc nội thất,180,DGNL_HN,,true
GTA,GTADCKN2,Kiến trúc nội thất,180,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKN2,Kiến trúc nội thất,180,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKN2,Kiến trúc nội thất,180,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKN2,Kiến trúc nội thất,180,DGTD,K00,true
GTA,GTADCKN2,Kiến trúc nội thất,180,DGTD,Q00,true
GTA,GTADCKQ2,Kinh doanh quốc tế,30,DGNL_HN,,true
GTA,GTADCKQ2,Kinh doanh quốc tế,30,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKQ2,Kinh doanh quốc tế,30,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKQ2,Kinh doanh quốc tế,30,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKQ2,Kinh doanh quốc tế,30,DGTD,K00,true
GTA,GTADCKQ2,Kinh doanh quốc tế,30,DGTD,Q00,true
GTA,GTADCKS2,Kinh doanh số,120,DGNL_HN,,true
GTA,GTADCKS2,Kinh doanh số,120,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKS2,Kinh doanh số,120,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKS2,Kinh doanh số,120,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKS2,Kinh doanh số,120,DGTD,K00,true
GTA,GTADCKS2,Kinh doanh số,120,DGTD,Q00,true
GTA,GTADCKT1,Kế toán doanh nghiệp (học tại Vĩnh Phúc),,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKT1,Kế toán doanh nghiệp (học tại Vĩnh Phúc),,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKT1,Kế toán doanh nghiệp (học tại Vĩnh Phúc),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKT1,Kế toán doanh nghiệp (học tại Vĩnh Phúc),,DGTD,K00,true
GTA,GTADCKT1,Kế toán doanh nghiệp (học tại Vĩnh Phúc),,DGTD,Q00,true
GTA,GTADCKT2,Kế toán doanh nghiệp,360,DGNL_HN,,true
GTA,GTADCKT2,Kế toán doanh nghiệp,360,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKT2,Kế toán doanh nghiệp,360,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKT2,Kế toán doanh nghiệp,360,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCKT2,Kế toán doanh nghiệp,360,DGTD,K00,true
GTA,GTADCKT2,Kế toán doanh nghiệp,360,DGTD,Q00,true
GTA,GTADCKX2,Kinh tế xây dựng,240,DGNL_HN,,true
GTA,GTADCKX2,Kinh tế xây dựng,240,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKX2,Kinh tế xây dựng,240,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKX2,Kinh tế xây dựng,240,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCKX2,Kinh tế xây dựng,240,DGTD,K00,true
GTA,GTADCKX2,Kinh tế xây dựng,240,DGTD,Q00,true
GTA,GTADCLA2,Luật,60,THPT,"C00,C03,C04,D01,X01,X25",true
GTA,GTADCLA2,Luật,60,DGNL_HN,"C00,C03,C04,D01,X01,X25",true
GTA,GTADCLA2,Luật,60,XTT,"C00,C03,C04,D01,X01,X25",true
GTA,GTADCLD2,Lữ hành và du lịch,50,DGNL_HN,,true
GTA,GTADCLD2,Lữ hành và du lịch,50,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLD2,Lữ hành và du lịch,50,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLD2,Lữ hành và du lịch,50,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLD2,Lữ hành và du lịch,50,DGTD,K00,true
GTA,GTADCLD2,Lữ hành và du lịch,50,DGTD,Q00,true
GTA,GTADCLDA2,Lữ hành và du lịch (tăng cường tiếng Anh),,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLDA2,Lữ hành và du lịch (tăng cường tiếng Anh),,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLDA2,Lữ hành và du lịch (tăng cường tiếng Anh),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLDA2,Lữ hành và du lịch (tăng cường tiếng Anh),,DGTD,K00,true
GTA,GTADCLDA2,Lữ hành và du lịch (tăng cường tiếng Anh),,DGTD,Q00,true
GTA,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,DGNL_HN,,true
GTA,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,DGTD,K00,true
GTA,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,DGTD,Q00,true
GTA,GTADCLGA2,Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Anh),,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLGA2,Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Anh),,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLGA2,Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Anh),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLGA2,Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Anh),,DGTD,K00,true
GTA,GTADCLGA2,Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Anh),,DGTD,Q00,true
GTA,GTADCLGJ2,"Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLGJ2,"Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLGJ2,"Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLGJ2,"Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",,DGTD,K00,true
GTA,GTADCLGJ2,"Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",,DGTD,Q00,true
GTA,GTADCLH2,Logistics và hạ tầng giao thông,60,DGNL_HN,,true
GTA,GTADCLH2,Logistics và hạ tầng giao thông,60,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLH2,Logistics và hạ tầng giao thông,60,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLH2,Logistics và hạ tầng giao thông,60,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCLH2,Logistics và hạ tầng giao thông,60,DGTD,K00,true
GTA,GTADCLH2,Logistics và hạ tầng giao thông,60,DGTD,Q00,true
GTA,GTADCLHA2,Hải quan và Logistics (tăng cường tiếng Anh),,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCLHA2,Hải quan và Logistics (tăng cường tiếng Anh),,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCLHA2,Hải quan và Logistics (tăng cường tiếng Anh),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCLHA2,Hải quan và Logistics (tăng cường tiếng Anh),,DGTD,K00,true
GTA,GTADCLHA2,Hải quan và Logistics (tăng cường tiếng Anh),,DGTD,Q00,true
GTA,GTADCMA2,Marketing,100,DGNL_HN,,true
GTA,GTADCMA2,Marketing,100,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCMA2,Marketing,100,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCMA2,Marketing,100,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCMA2,Marketing,100,DGTD,K00,true
GTA,GTADCMA2,Marketing,100,DGTD,Q00,true
GTA,GTADCMN2,Công nghệ và quản lý môi trường,70,DGNL_HN,,true
GTA,GTADCMN2,Công nghệ và quản lý môi trường,70,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMN2,Công nghệ và quản lý môi trường,70,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMN2,Công nghệ và quản lý môi trường,70,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMN2,Công nghệ và quản lý môi trường,70,DGTD,K00,true
GTA,GTADCMN2,Công nghệ và quản lý môi trường,70,DGTD,Q00,true
GTA,GTADCMQ2,Công nghệ và quản lý thiết bị xây dựng,40,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMQ3,Công nghệ và quản lý thiết bị xây dựng,40,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMQ4,Công nghệ và quản lý thiết bị xây dựng,40,DGTD,Q00,true
GTA,GTADCMQ5,Công nghệ và quản lý thiết bị xây dựng,40,DGTD,K00,true
GTA,GTADCMQ6,Công nghệ và quản lý thiết bị xây dựng,40,DGNL_HN,,true
GTA,GTADCMQ6,Công nghệ và quản lý thiết bị xây dựng,40,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMS2,Digital Marketing,100,DGNL_HN,,true
GTA,GTADCMS2,Digital Marketing,100,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCMS2,Digital Marketing,100,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCMS2,Digital Marketing,100,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCMS2,Digital Marketing,100,DGTD,K00,true
GTA,GTADCMS2,Digital Marketing,100,DGTD,Q00,true
GTA,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,DGNL_HN,,true
GTA,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,DGTD,K00,true
GTA,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,DGTD,Q00,true
GTA,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,DGNL_HN,,true
GTA,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,DGTD,K00,true
GTA,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,DGTD,Q00,true
GTA,GTADCOD2,Cơ điện tử ô tô,100,DGNL_HN,,true
GTA,GTADCOD2,Cơ điện tử ô tô,100,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOD2,Cơ điện tử ô tô,100,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOD2,Cơ điện tử ô tô,100,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOD2,Cơ điện tử ô tô,100,DGTD,K00,true
GTA,GTADCOD2,Cơ điện tử ô tô,100,DGTD,Q00,true
GTA,GTADCODA2,Cơ điện tử - ô tô (tăng cường tiếng Anh),,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCODA2,Cơ điện tử - ô tô (tăng cường tiếng Anh),,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCODA2,Cơ điện tử - ô tô (tăng cường tiếng Anh),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCODA2,Cơ điện tử - ô tô (tăng cường tiếng Anh),,DGTD,K00,true
GTA,GTADCODA2,Cơ điện tử - ô tô (tăng cường tiếng Anh),,DGTD,Q00,true
GTA,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,DGNL_HN,,true
GTA,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,DGTD,K00,true
GTA,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,DGTD,Q00,true
GTA,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,DGNL_HN,,true
GTA,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,DGTD,K00,true
GTA,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,DGTD,Q00,true
GTA,GTADCOT1,Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOT1,Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOT1,Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOT1,Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),,DGTD,K00,true
GTA,GTADCOT1,Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),,DGTD,Q00,true
GTA,GTADCOT2,Công nghệ kỹ thuật ô tô,300,DGNL_HN,,true
GTA,GTADCOT2,Công nghệ kỹ thuật ô tô,300,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOT2,Công nghệ kỹ thuật ô tô,300,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOT2,Công nghệ kỹ thuật ô tô,300,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCOT2,Công nghệ kỹ thuật ô tô,300,DGTD,K00,true
GTA,GTADCOT2,Công nghệ kỹ thuật ô tô,300,DGTD,Q00,true
GTA,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,DGNL_HN,,true
GTA,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,DGTD,K00,true
GTA,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,DGTD,Q00,true
GTA,GTADCQK2,Quản lý kinh tế,60,DGNL_HN,,true
GTA,GTADCQK2,Quản lý kinh tế,60,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQK2,Quản lý kinh tế,60,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQK2,Quản lý kinh tế,60,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQK2,Quản lý kinh tế,60,DGTD,K00,true
GTA,GTADCQK2,Quản lý kinh tế,60,DGTD,Q00,true
GTA,GTADCQM2,Quản trị Marketing,305,DGNL_HN,,true
GTA,GTADCQM2,Quản trị Marketing,305,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQM2,Quản trị Marketing,305,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQM2,Quản trị Marketing,305,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQM2,Quản trị Marketing,305,DGTD,K00,true
GTA,GTADCQM2,Quản trị Marketing,305,DGTD,Q00,true
GTA,GTADCQMA2,Quản trị Marketing (tăng cường tiếng Anh),,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQMA2,Quản trị Marketing (tăng cường tiếng Anh),,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQMA2,Quản trị Marketing (tăng cường tiếng Anh),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQMA2,Quản trị Marketing (tăng cường tiếng Anh),,DGTD,K00,true
GTA,GTADCQMA2,Quản trị Marketing (tăng cường tiếng Anh),,DGTD,Q00,true
GTA,GTADCQS2,Quản lý xây dựng số,40,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQS3,Quản lý xây dựng số,40,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQS4,Quản lý xây dựng số,40,DGTD,Q00,true
GTA,GTADCQS5,Quản lý xây dựng số,40,DGTD,K00,true
GTA,GTADCQS6,Quản lý xây dựng số,40,DGNL_HN,,true
GTA,GTADCQS6,Quản lý xây dựng số,40,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQT2,Quản trị doanh nghiệp,120,DGNL_HN,,true
GTA,GTADCQT2,Quản trị doanh nghiệp,120,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQT2,Quản trị doanh nghiệp,120,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQT2,Quản trị doanh nghiệp,120,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCQT2,Quản trị doanh nghiệp,120,DGTD,K00,true
GTA,GTADCQT2,Quản trị doanh nghiệp,120,DGTD,Q00,true
GTA,GTADCQX2,Quản lý xây dựng,45,DGNL_HN,,true
GTA,GTADCQX2,Quản lý xây dựng,45,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQX2,Quản lý xây dựng,45,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQX2,Quản lý xây dựng,45,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQX2,Quản lý xây dựng,45,DGTD,K00,true
GTA,GTADCQX2,Quản lý xây dựng,45,DGTD,Q00,true
GTA,GTADCQXD2,Quản lý xây dựng (hợp tác doanh nghiệp),,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQXD2,Quản lý xây dựng (hợp tác doanh nghiệp),,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQXD2,Quản lý xây dựng (hợp tác doanh nghiệp),,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCQXD2,Quản lý xây dựng (hợp tác doanh nghiệp),,DGTD,K00,true
GTA,GTADCQXD2,Quản lý xây dựng (hợp tác doanh nghiệp),,DGTD,Q00,true
GTA,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,DGNL_HN,,true
GTA,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,THPT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,XTT,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,DGNL_HN,"A00,A01,C01,C02,D01,D07,X02,X03,X26,X27",true
GTA,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,DGTD,K00,true
GTA,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,DGTD,Q00,true
GTA,GTADCTD2,Thương mại điện tử,350,DGNL_HN,,true
GTA,GTADCTD2,Thương mại điện tử,350,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCTD2,Thương mại điện tử,350,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCTD2,Thương mại điện tử,350,DGNL_HN,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCTD2,Thương mại điện tử,350,DGTD,K00,true
GTA,GTADCTD2,Thương mại điện tử,350,DGTD,Q00,true
GTA,GTADCTDA2,Thương mại điện tử (tăng cường tiếng Anh),,THPT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
GTA,GTADCTDA2,Thương mại điện tử (tăng cường tiếng Anh),,XTT,"A00,A01,C01,C02,D01,D07,X01,X02,X03,X25,X26,X27",true
