source_url,page_title,year,table_wp_id,table_dom_id,table_name,institution,institution_url,logo_url,wdt_id,school_type,institution_type,region,province,major_group,national_rank,recognized_quality_rank,teaching_rank,publications_rank,science_tech_innovation_rank,learner_quality_rank,facilities_rank,total_score
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Ngoại Thương (Công lập),https://vnur.vn/truong-dai-hoc-ngoai-thuong/,https://vnur.vn/wp-content/uploads/2023/01/13.Ngoai-Thuong.jpg,25,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kinh tế, Tài chính",24,35,35,29,26,1,156,"54,91"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Mở TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-mo-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/60.Mo-TP.HCM_.jpg,26,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,25,27,39,19,39,71,157,"54,04"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Ngân hàng TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-ngan-hang-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/58.DH-Ngan-hang-TP.HCM_.jpg,27,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kinh tế, Tài chính",26,39,14,44,77,13,122,"53,98"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Giao thông vận tải (Công lập),https://vnur.vn/truong-dai-hoc-giao-thong-van-tai/,https://vnur.vn/wp-content/uploads/2023/01/36.Giao-thong-van-tai.jpg,28,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,27,36,19,49,11,53,152,"53,95"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Mỏ - Địa chất (Công lập),https://vnur.vn/truong-dai-hoc-mo-dia-chat/,https://vnur.vn/wp-content/uploads/2023/01/22.Mo-Dia-chat.jpg,29,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,28,38,15,24,17,96,155,"53,88"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Công nghệ bưu chính viễn thông (Công lập),https://vnur.vn/hoc-vien-cong-nghe-buu-chinh-vien-thong/,https://vnur.vn/wp-content/uploads/2023/01/24.Hoc-vien-Buu-chinh-Vien-thong.jpg,30,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",29,46,12,56,13,30,138,"53,67"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Y tế Công cộng (Công lập),https://vnur.vn/truong-dai-hoc-y-te-cong-cong/,https://vnur.vn/wp-content/uploads/2023/01/41.Y-te-Cong-cong.jpg,31,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sức khỏe,30,41,34,12,66,108,133,"53,44"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Thái Nguyên (Công lập),https://vnur.vn/dai-hoc-thai-nguyen/,https://vnur.vn/wp-content/uploads/2023/01/17.Thai-Nguyen.jpg,32,,Công lập,Trung du và miền núi phía Bắc,Thái Nguyên,Đa ngành,31,26,86,26,8,36,6,"53,06"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,TRƯỜNG ĐẠI HỌC KHOA HỌC VÀ CÔNG NGHỆ HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-khoa-hoc-va-cong-nghe-ha-noi/,https://vnur.vn/wp-content/uploads/2024/01/Logo-Truong-Dai-hoc-Khoa-hoc-va-Cong-nghe-Ha-Noi-VN-France-University.webp,33,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,32,162,32,5,117,63,56,"52,46"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Đà Lạt (Công lập),https://vnur.vn/truong-dai-hoc-da-lat/,https://vnur.vn/wp-content/uploads/2023/01/38.Da-Lat.jpg,34,,Công lập,Tây Nguyên,Lâm Đồng,Đa Ngành,33,46,22,68,51,61,42,"51,66"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Xây dựng Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-xay-dung-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/14.Xay-dung-Ha-Noi.jpg,35,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Xây dựng - Kiến trúc,34,115,13,40,15,73,153,"51,55"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Hồng Đức (Công lập),https://vnur.vn/truong-dai-hoc-hong-duc/,https://vnur.vn/wp-content/uploads/2023/01/24.Hong-Duc.jpg,36,,Công lập,Bắc Trung Bộ và Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Thanh Hóa,Đa Ngành,35,12,97,96,38,37,11,"51,50"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Y Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-y-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/29.Y-Ha-Noi.jpg,37,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sức khỏe,36,120,55,10,41,21,27,"51,37"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Sư phạm TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-su-pham-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/53.Su-pham-TP.HCM_.png,38,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Sư phạm,37,116,26,47,23,40,3,"51,30"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Đồng Tháp (Công lập),https://vnur.vn/truong-dai-hoc-dong-thap/,https://vnur.vn/wp-content/uploads/2023/01/69.Dong-Thap.jpg,39,,Công lập,Vùng Đồng bằng Sông Cửu Long,Đồng Tháp,Đa Ngành,38,19,93,61,44,31,11,"51,13"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Công nghệ TP. Hồ Chí Minh (Tư thục),https://vnur.vn/truong-dai-hoc-cong-nghe-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/35.HUTECH.jpg,40,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,39,11,135,9,59,119,167,"51,05"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Tài chính (Công lập),https://vnur.vn/hoc-vien-tai-chinh/,https://vnur.vn/wp-content/uploads/2023/01/87.Hoc-vien-Tai-chinh.png,41,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kinh tế, Tài chính",40,46,47,82,33,7,112,"50,52"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Văn Lang (Tư thục),https://vnur.vn/truong-dai-hoc-van-lang/,https://vnur.vn/wp-content/uploads/2023/01/50.Van-Lang.jpg,42,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,41,22,65,42,72,86,168,"50,49"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Điện lực (Công lập),https://vnur.vn/truong-dai-hoc-dien-luc/,https://vnur.vn/wp-content/uploads/2023/01/25.Dien-luc.jpg,43,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa ngành,42,120,8,69,76,68,32,"50,38"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Giao thông vận tải TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-giao-thong-van-tai-tp-hcm/,https://ptc.ut.edu.vn/wp-content/uploads/2023/02/uth_logo_2.png,44,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kỹ thuật, Công nghệ",43,42,88,11,45,51,129,"49,75"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Phenikaa (Tư thục),https://vnur.vn/truong-dai-hoc-phenikaa/,https://vnur.vn/wp-content/uploads/2023/01/43.Phenikaa.jpg,45,,Tư thục,Đông Nam Bộ,Hà Nội,Đa Ngành,44,33,113,18,5,89,38,"49,71"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Sư phạm Hà Nội 2 (Công lập),https://vnur.vn/truong-dai-hoc-su-pham-ha-noi-2/,https://upload.wikimedia.org/wikipedia/vi/3/30/Su_pham_HN2.jpg,46,,Công lập,Đồng bằng Sông Hồng,Vĩnh Phúc,Sư phạm,45,46,38,83,47,19,131,"49,52"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Tài chính - Marketing (Công lập),https://vnur.vn/truong-dai-hoc-tai-chinh-marketing/,https://vnur.vn/wp-content/uploads/2023/01/73.Tai-chinh-Marketing.jpg,47,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kinh tế, Tài chính",46,46,57,33,71,27,177,"49,15"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Sư phạm Kỹ thuật Hưng Yên (Công lập),https://vnur.vn/truong-dai-hoc-su-pham-ky-thuat-hung-yen/,https://vnur.vn/wp-content/uploads/2023/01/23.Su-pham-Ky-thuat-Hung-Yen.png,48,,Công lập,Đồng bằng Sông Hồng,Hưng Yên,"Kỹ thuật, Công nghệ",47,114,29,46,63,116,130,"49,01"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Công nghệ giao thông vận tải (Công lập),https://vnur.vn/truong-dai-hoc-cong-nghe-giao-thong-van-tai/,https://vnur.vn/wp-content/uploads/2023/01/65.Cong-nghe-Giao-thong-Van-tai.jpg,49,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",48,46,61,30,42,86,175,"48,05"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Kiến trúc TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-kien-truc-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/64.Kien-truc-TP.HCM_.jpg,50,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Xây dựng - Kiến trúc,49,46,24,90,136,57,181,"48,05"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Tài nguyên và Môi trường Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-tai-nguyen-va-moi-truong-ha-noi/,https://upload.wikimedia.org/wikipedia/commons/4/4e/HUNRE_Logo.png,51,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,50,24,67,79,35,92,189,"47,65"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Báo chí và Tuyên truyền (Công lập),https://vnur.vn/hoc-vien-bao-chi-va-tuyen-truyen/,https://vnur.vn/wp-content/uploads/2023/01/34.Hoc-vien-Bao-chi-Tuyen-truyen.jpg,52,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,51,120,18,128,55,6,56,"47,36"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Sài Gòn (Công lập),https://vnur.vn/truong-dai-hoc-sai-gon/,https://vnur.vn/wp-content/uploads/2023/01/48.Sai-Gon.jpg,53,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,52,46,60,60,43,46,171,"47,20"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Thăng Long (Tư thục),https://vnur.vn/truong-dai-hoc-thang-long/,https://vnur.vn/wp-content/uploads/2023/01/54.Thang-Long.jpg,54,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,53,120,11,75,152,52,158,"46,99"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Nha Trang (Công lập),https://vnur.vn/truong-dai-hoc-nha-trang/,https://upload.wikimedia.org/wikipedia/commons/c/c1/Nha_Trang_University_Seal.png,55,,Công lập,Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Khánh Hoà,Đa Ngành,54,120,21,52,32,122,132,"46,72"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Luật Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-luat-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/59.Luat-Ha-Noi.jpg,56,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Pháp luật,55,120,23,137,53,25,10,"46,66"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Thủ đô Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-thu-do-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/29.Thu-do-Ha-Noi.jpg,57,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sư phạm,56,46,53,129,56,59,134,"46,51"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Kinh tế Kỹ thuật Công nghiệp (Công lập),https://vnur.vn/truong-dai-hoc-kinh-te-ky-thuat-cong-nghiep/,https://vnur.vn/wp-content/uploads/2023/01/19.Kinh-te-Ky-thuat-Cong-nghiep.jpg,58,,Công lập,Đồng bằng Sông Hồng,Nam Định,"Kỹ thuật, Công nghệ",57,46,68,127,27,65,20,"46,50"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Phụ nữ Việt Nam (Công lập),https://vnur.vn/hoc-vien-phu-nu-viet-nam/,https://vnur.vn/wp-content/uploads/2023/01/90.Hoc-vien-Phu-nu.png,59,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,58,46,45,179,69,81,33,"46,43"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Luật TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-luat-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/83.Luat-TP.HCM_.jpg,60,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Pháp luật,59,120,37,57,52,10,162,"46,18"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Văn hoá TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-van-hoa-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/75.Van-hoa-TP.HCM_.jpg,61,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Văn hóa,60,46,44,174,85,93,121,"45,46"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Nam Cần Thơ (Tư thục),https://vnur.vn/truong-dai-hoc-nam-can-tho/,https://vnur.vn/wp-content/uploads/2023/01/91.Nam-Can-Tho-1.jpg,62,,Tư thục,Đồng bằng sông Cửu Long,Cần Thơ,Đa Ngành,61,23,74,158,106,110,135,"45,45"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Quốc tế Hồng Bàng (Tư thục),https://vnur.vn/truong-dai-hoc-quoc-te-hong-bang/,https://vnur.vn/wp-content/uploads/2023/01/62.-DH-Quoc-Te-Hong-Bang.jpg,63,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,62,46,76,59,96,107,38,"45,17"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Chính sách và Phát triển (Công lập),https://vnur.vn/hoc-vien-chinh-sach-va-phat-trien/,https://vnur.vn/wp-content/uploads/2023/01/39.Hoc-vien-Chinh-sach-Phat-trien.jpg,64,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,63,120,31,121,125,15,117,"45,02"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Hàng Hải Việt Nam (Công lập),https://vnur.vn/truong-dai-hoc-hang-hai-viet-nam/,https://vnur.vn/wp-content/uploads/2023/01/44.Hang-hai-Viet-Nam.jpg,65,,Công lập,Đồng bằng Sông Hồng,Hải Phòng,Đa Ngành,64,120,66,45,22,39,119,"44,94"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Công Thương(Công lập),https://vnur.vn/truong-dai-hoc-cong-nghiep-thuc-pham-tp-ho-chi-minh/,https://giaoduc247.vn/uploads/082021/images/HUIT(1).jpeg,66,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kỹ thuật, Công nghệ",65,39,72,41,67,112,183,"44,89"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học FPT (Tư thục),https://vnur.vn/truong-dai-hoc-fpt/,https://vnur.vn/wp-content/uploads/2023/01/37.FPT_.jpg,67,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,66,42,85,53,100,130,22,"44,74"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Công đoàn (Công lập),https://vnur.vn/truong-dai-hoc-cong-doan/,https://vnur.vn/wp-content/uploads/2023/01/46.Cong-Doan.jpg,68,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,67,120,43,93,118,97,9,"44,54"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Kiên Giang (Công lập),https://vnur.vn/truong-dai-hoc-kien-giang/,https://www.vnkgu.edu.vn/public/images/logo.png,69,,Công lập,Đồng bằng sông Cửu Long,Kiên Giang,Đa Ngành,68,46,79,103,152,49,56,"44,21"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Kinh tế - Tài chính TP. Hồ Chí Minh (Tư thục),https://vnur.vn/truong-dai-hoc-kinh-te-tai-chinh-tp-ho-chi-minh/,https://cdn.haitrieu.com/wp-content/uploads/2022/05/Logo-UEF.png,70,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,69,18,143,51,88,128,114,"44,19"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Y khoa Phạm Ngọc Thạch (Công lập),https://vnur.vn/truong-dai-hoc-y-khoa-pham-ngoc-thach/,https://upload.wikimedia.org/wikipedia/commons/a/a8/YPhamNgocThach.png,71,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Sức khỏe,70,46,89,55,152,28,146,"44,18"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Hành chính Quốc gia (Công lập),https://vnur.vn/hoc-vien-hanh-chinh-quoc-gia/,https://upload.wikimedia.org/wikipedia/vi/1/1b/Logo_H%E1%BB%8Dc_vi%E1%BB%87n_H%C3%A0nh_ch%C3%ADnh_Qu%E1%BB%91c_gia.png,72,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,71,46,69,134,40,58,150,"44,06"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Ngoại giao (Công lập),https://vnur.vn/hoc-vien-ngoai-giao/,https://vnur.vn/wp-content/uploads/2023/01/31.Hoc-vien-Ngoai-giao.jpg,73,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,72,33,91,124,82,2,192,"44,05"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Tây Nguyên (Công lập),https://vnur.vn/truong-dai-hoc-tay-nguyen/,https://vnur.vn/wp-content/uploads/2023/01/74.Tay-Nguyen.jpg,74,,Công lập,Tây Nguyên,Đắk Lắk,Đa Ngành,73,46,106,66,50,84,11,"43,63"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Hải Phòng (Công lập),https://vnur.vn/truong-dai-hoc-hai-phong/,https://vnur.vn/wp-content/uploads/2023/01/81.Hai-Phong.jpg,75,,Công lập,Đồng bằng Sông Hồng,Hải Phòng,Đa Ngành,74,120,51,113,93,102,11,"43,38"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Lao động - Xã hội (Công lập),https://vnur.vn/truong-dai-hoc-lao-dong-xa-hoi/,https://vnur.vn/wp-content/uploads/2023/01/52.lao-dong-Xa-hoi.png,76,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,75,120,36,119,81,83,154,"42,83"
