major_code,subject_group_code
7760101,D04
7810103,D03
7810103,D04
7340106,A00
7340106,A01
7340106,D01
7340106,D03
7810201,D03
7810201,D04
7220201,H00
7220201,H01
7220201,H04
7220201,V00
7220204,D96
7220209,D96
7220210,D96
7310106,D90
7340101,D90
7340115,D90
7340122,D90
7340201,D90
7340301,D90
7510605,D90
7210403,H04
7210403,V00
7310106,X25
7310630,C03
7310630,C04
7320104,C03
7320104,C04
7320104,D15
7340122,X01
7340122,X25
7380107,X70
7380107,X74
7480207,X06
7480207,X26
7480207,D01
7480207,D07
7720301,B08
7720301,D07
7720301,B03
7720301,C02
7810103,A07
7810201,A07
7220209,Q00
7220210,Q00
7310630,Q00
7320104,Q00
7480102,Q00
7480207,Q00
7220204,K00
7220209,K00
7220210,K00
7310630,K00
7320104,K00
7480102,K00
7480207,K00
7210205,N00
7210403,H07
BIO1,A00
BIO1,B00
BIO1,B08
BIO1,D07
CHE1,A00
CHE1,A01
CHE1,B00
CHE1,D07
EEE-A1,A00
EEE-A1,A01
EEE-A1,C01
EEE-A1,D07
EEE1,A00
EEE1,A01
EEE1,C01
EEE1,D07
EEE2,A00
EEE2,A01
EEE2,C01
EEE2,D07
EEE3,A00
EEE3,A01
EEE3,C01
EEE3,D07
ENV1,A00
ENV1,A02
ENV1,B00
ENV1,B08
FBE1,A00
FBE1,A01
FBE1,D01
FBE1,D07
FBE2,A00
FBE2,A01
FBE2,D01
FBE2,D07
FBE3,A00
FBE3,A01
FBE3,D01
FBE3,D07
FBE4,A00
FBE4,A01
FBE4,D01
FBE4,D07
FBES,A00
FBES,A01
FBES,C00
FBES,D01
FLC1,A01
FLC1,C00
FLC1,D01
FLC1,D04
FLE1,D01
FLE1,D09
FLE1,D14
FLE1,D15
FLK1,A01
FLK1,C00
FLK1,D01
FLK1,D15
FSP1,A00
FSP1,A01
FTS1,A01
FTS1,C00
FTS1,D01
FTS1,D15
FTS2,A00
FTS2,A01
FTS2,D01
FTS2,D10
ICT-AI,A00
ICT-AI,A01
ICT-AI,D07
ICT-V3,A00
ICT-V3,A01
ICT-V3,D07
ICT-V3,D28
ICT1,A00
ICT1,A01
ICT1,D07
MEM1,A00
MEM1,A01
MEM1,A02
MEM1,C01
MEM2,A00
MEM2,A01
MEM2,A02
MEM2,C01
MSE-AI,A00
MSE-AI,A01
MSE-AI,B00
MSE-AI,D07
MSE1,A00
MSE1,A01
MSE1,B00
MSE1,D07
MTT1,A00
MTT1,A02
MTT1,B00
MTT1,D07
NUR1,A00
NUR1,A02
NUR1,B00
NUR1,B04
PHA1,A00
PHA1,A02
PHA1,B00
PHA1,D07
RET1,A00
RET1,A02
RET1,B00
RET1,D07
VEE1,A00
VEE1,A01
VEE1,A02
VEE1,A10
VEE2,A00
VEE2,A01
VEE2,A04
VEE2,A10
BI01,A00
BI01,B00
BI01,B08
BI01,D07
EEE-AI,A00
EEE-AI,A01
EEE-AI,C01
EEE-AI,D07
EEE2,B00
FBE5,C00
FBE5,C04
FBE5,D01
FBE5,D14
FBE6,A01
FBE6,C04
FBE6,D01
FBE6,D07
FLC1,D09
FLJ1,A01
FLJ1,D01
FLJ1,D06
FLJ1,D28
FLK1,D09
FTS3,A00
FTS3,A01
FTS3,D01
FTS3,D10
FTS4,A01
FTS4,C00
FTS4,D01
FTS4,D15
ICT-TN,A00
ICT-TN,A01
ICT-TN,D07
ICT-VJ,A00
ICT-VJ,A01
ICT-VJ,D07
ICT-VJ,D28
MED1,A00
MED1,B00
MED1,B08
MED1,D07
MSE-AI,C01
MTT1,B08
NJR1,A00
NJR1,A01
NJR1,B00
NJR1,B08
PHA1,B08
RET1,B08
VEE1,D01
VEE2,D01
DEN1,A00
DEN1,B00
DEN1,B08
DEN1,D07
FBE6,D10
FBE7,A01
FBE7,D01
FBE7,D07
FBE7,D10
FLF1,A01
FLF1,D01
FLF1,D44
FLF1,D64
FOS1,C00
FOS1,D01
FOS1,D09
FOS1,D14
ICT2,A00
ICT2,A01
ICT2,D07
NUR1,A01
NUR1,B08
EEE4,A00
EEE4,A01
EEE4,C01
EEE4,D07
F0S1,A01
F0S1,C00
F0S1,D01
F0S1,D09
FBE8,A01
FBE8,D01
FBE8,D07
FBE8,D10
FBE9,A01
FBE9,D01
FBE9,D07
FBE9,D10
FIDT1,A00
FIDT1,A01
FIDT1,D01
FIDT1,D07
FIDT2,A00
FIDT2,A01
FIDT2,D01
FIDT2,D07
FIDT3,A00
FIDT3,A01
FIDT3,D01
FIDT3,D07
FIDT4,A00
FIDT4,A01
FIDT4,D01
FIDT4,D07
FIDT5,A00
FIDT5,A01
FIDT5,D01
FIDT5,D07
FLE1,A01
FTME,A00
FTME,B00
FTME,B08
FTME,D07
HM1,A00
HM1,A01
HM1,B00
HM1,D01
ICT3,A00
ICT3,A01
ICT3,D07
ICT4,A00
ICT4,A01
ICT4,D07
ICT5,A00
ICT5,A01
ICT5,D07
MSE-IC,A00
MSE-IC,A01
MSE-IC,B00
MSE-IC,D07
RTS1,A02
RTS1,B00
RTS1,B08
RTS1,D07
VEE3,A00
VEE3,A01
VEE3,A10
VEE3,D01
BI01,X14
BI01,X15
BMS,A00
BMS,B00
BMS,B03
BMS,B08
BMS,C02
BMS,D07
CHE1,X10
CHE1,X11
DEN1,B03
DEN1,C02
EEE-AI,X06
EEE-AI,X26
EEE1,X06
EEE1,X26
EEE2,D08
EEE2,X10
EEE2,X14
EEE3,D08
EEE3,X06
EEE3,X26
EEE4,D08
EEE4,X06
EEE4,X26
F0L1,C00
F0L1,C03
F0L1,C19
F0L1,D01
F0L1,D12
F0L1,D13
F0L1,X70
F0L2,C00
F0L2,C03
F0L2,C19
F0L2,D01
F0L2,D12
F0L2,D13
F0L2,X70
F0L3,C00
F0L3,C03
F0L3,C19
F0L3,D01
F0L3,D12
F0L3,D13
F0L3,X70
F0L4,D01
F0L4,D11
F0L4,D12
F0L4,D14
F0L4,D15
F0L4,D66
F0L4,X78
F0L5,D01
F0L5,D11
F0L5,D12
F0L5,D14
F0L5,D15
F0L5,D66
F0L5,X78
F0S1,C03
F0S1,C19
F0S1,D14
F0S1,D66
F0S1,X70
F0S1,X78
FBE1,A07
FBE1,A08
FBE1,X17
FBE2,B00
FBE2,B04
FBE2,X13
FBE3,B00
FBE3,B04
FBE3,X13
FBE4,A07
FBE4,A08
FBE4,X17
FBE5,A00
FBE5,A01
FBE5,B00
FBE5,B04
FBE5,D07
FBE5,X13
FBE6,B08
FBE6,D09
FBE6,D84
FBE6,X25
FBE7,B08
FBE7,D09
FBE8,B08
FBE8,D09
FIDT1,D84
FIDT1,X25
FIDT1,X26
FIDT1,X27
FIDT2,D84
FIDT2,X25
FIDT2,X26
FIDT2,X27
FIDT3,X26
FIDT3,X27
FIDT4,D84
FIDT4,X25
FIDT4,X26
FIDT4,X27
FIDT5,D84
FIDT5,X25
FIDT5,X26
FIDT5,X27
FIDT6,C00
FIDT6,C01
FIDT6,C04
FIDT6,D01
FIDT6,D84
FIDT6,X25
FIDT6,X27
FIDT7,A01
FIDT7,D01
FIDT7,D07
FIDT7,D84
FIDT7,X25
FIDT7,X26
FIDT7,X27
FLC1,D30
FLC1,D84
FLC1,X25
FLE1,D10
FLE1,D84
FLE1,X25
FLE1,X26
FLF1,D03
FLF1,D09
FLF1,D20
FLF1,D89
FLF1,X37
FLJ1,D09
FLJ1,D10
FLJ1,D15
FLK1,D10
FLK1,D84
FLK1,X25
FTME,B03
FTME,C02
FTS1,A00
FTS1,C03
FTS1,D09
FTS1,D10
FTS1,D84
FTS1,X25
FTS2,C03
FTS2,D09
FTS2,D84
FTS2,X25
FTS3,C03
FTS3,D09
FTS3,D84
FTS3,X25
FTS4,C03
FTS4,D14
FTS4,D66
FTS4,X78
HM1,A02
HM1,B03
ICT-TN,X06
ICT-TN,X26
ICT-TN,X27
ICT-VJ,D01
ICT-VJ,D06
ICT-VJ,X06
ICT-VJ,X26
ICT1,D01
ICT1,X06
ICT1,X26
ICT2,D01
ICT2,X06
ICT2,X26
ICT3,X06
ICT3,X26
ICT3,X27
ICT4,D01
ICT4,X06
ICT4,X26
ICT5,D01
ICT5,X06
ICT5,X26
MED1,B03
MED1,C02
MEM1,X06
MEM1,X07
MEM1-IMS,A00
MEM1-IMS,A01
MEM1-IMS,A02
MEM1-IMS,C01
MEM1-IMS,X06
MEM1-IMS,X07
MEM2,X06
MEM2,X07
MIW,A00
MIW,B00
MIW,B03
MIW,B08
MIW,D07
MIW,X14
MSE-AI,X06
MSE-AI,X07
MSE-IC,X06
MSE-IC,X07
MSE1,X06
MSE1,X07
MTT1,B03
MTT1,X10
NUR1,B03
NUR1,D07
NUR1,X14
PHA1,X10
PHA1,X14
RET1,B03
RET1,X10
RTS1,A00
RTS1,B03
RTS1,X10
VEE1,A04
VEE1,C01
VEE1,D07
VEE1,X06
VEE2,C01
VEE2,D07
VEE2,X06
VEE3,A04
VEE3,C01
VEE3,D07
VEE3,X06
B01,A00
B01,B00
B01,B08
B01,D07
7340121,C01
7480102,C01
7480108,C01
7480108,D01
7510201,C01
7510203,C01
7510205,C01
7510302,C01
7510303,C01
7540202,A00
7540202,A01
7540202,C01
7540202,D01
7540204,C01
7340204,C01
7340302,C01
7340101,A03
7340101,A04
7340101,X05
7340101,X07
7340101,X27
7340115,A03
7340115,A04
7340115,D09
7340115,D10
7340115,X05
7340115,X07
7340115,X27
7340121,A03
7340121,A04
7340121,C03
7340121,C04
7340121,D09
7340121,D10
7340121,X01
7340121,X02
7340121,X03
7340121,X05
7340121,X06
7340121,X07
7340121,X25
7340121,X26
7340121,X27
7340201,A03
7340201,A04
7340201,X02
7340201,X03
7340201,X05
7340201,X06
7340201,X07
7340201,X26
7340201,X27
7340204,A03
7340204,A04
7340204,C03
7340204,C04
7340204,D09
7340204,D10
7340204,X01
7340204,X02
7340204,X03
7340204,X05
7340204,X06
7340204,X07
7340204,X25
7340204,X26
7340204,X27
7340301,A03
7340301,A04
7340301,X05
7340301,X07
7340302,A03
7340302,A04
7340302,C03
7340302,C04
7340302,D09
7340302,D10
7340302,X01
7340302,X02
7340302,X03
7340302,X05
7340302,X06
7340302,X07
7340302,X26
7340302,X27
7460108,A02
7460108,B00
7460108,C02
7460108,X02
7460108,X03
7460108,X05
7460108,X07
7460108,X11
7460108,X14
7460108,X15
7460108,X56
7480102,A02
7480102,A03
7480102,B00
7480102,C02
7480102,X02
7480102,X03
7480102,X05
7480102,X10
7480102,X11
7480102,X14
7480102,X15
7480102,X27
7480102,X56
7480108,A02
7480108,A03
7480108,B00
7480108,C02
7480108,D07
7480108,X02
7480108,X03
7480108,X05
7480108,X10
7480108,X11
7480108,X14
7480108,X15
7480108,X26
7480108,X27
7480108,X56
7480201,A02
7480201,X05
7480201,X11
7480201,X14
7480201,X15
7480201,X56
7510201,A02
7510201,A03
7510201,B00
7510201,C02
7510201,X02
7510201,X03
7510201,X05
7510201,X10
7510201,X11
7510201,X14
7510201,X15
7510201,X26
7510201,X27
7510201,X56
7510203,A02
7510203,A03
7510203,B00
7510203,C02
7510203,X02
7510203,X03
7510203,X05
7510203,X10
7510203,X11
7510203,X14
7510203,X15
7510203,X26
7510203,X27
7510203,X56
7510205,A02
7510205,A03
7510205,B00
7510205,C02
7510205,X02
7510205,X03
7510205,X05
7510205,X10
7510205,X11
7510205,X14
7510205,X15
7510205,X26
7510205,X27
7510205,X56
7510301,A02
7510301,A03
7510301,B00
7510301,C02
7510301,X02
7510301,X03
7510301,X05
7510301,X10
7510301,X11
7510301,X14
7510301,X15
7510301,X27
7510301,X56
7510302,A02
7510302,A03
7510302,B00
7510302,C02
7510302,X02
7510302,X03
7510302,X05
7510302,X10
7510302,X11
7510302,X14
7510302,X15
7510302,X27
7510302,X56
7510303,A02
7510303,A03
7510303,B00
7510303,C02
7510303,X02
7510303,X03
7510303,X05
7510303,X10
7510303,X11
7510303,X14
7510303,X15
7510303,X27
7510303,X56
7510605,A03
7510605,A04
7510605,D09
7510605,D10
7510605,X07
7510605,X27
7540101,A02
7540101,A03
7540101,C01
7540101,X02
7540101,X03
7540101,X05
7540101,X06
7540101,X07
7540101,X10
7540101,X11
7540101,X14
7540101,X15
7540101,X26
7540101,X27
7540101,X56
7540106,A02
7540106,A03
7540106,X05
7540106,X06
7540106,X07
7540106,X10
7540106,X11
7540106,X14
7540106,X15
7540106,X26
7540106,X27
7540106,X56
7540203,A02
7540203,A03
7540203,C01
7540203,C02
7540203,X02
7540203,X03
7540203,X05
7540203,X06
7540203,X07
7540203,X10
7540203,X11
7540203,X14
7540203,X15
7540203,X26
7540203,X56
7540204,A02
7540204,A03
7540204,B00
7540204,C02
7540204,D07
7540204,X02
7540204,X03
7540204,X05
7540204,X06
7540204,X07
7540204,X10
7540204,X11
7540204,X14
7540204,X15
7540204,X26
7540204,X56
7810103,C07
7810103,C09
7810103,D11
7810103,X74
7810103,X79
7810103,X80
7810201,C07
7810201,C09
7810201,D11
7810201,X70
7810201,X74
7810201,X78
7810201,X79
7810201,X80
7220201,K02
7340101,K01
7340101,K02
7340121,K01
7340121,K02
7340201,K01
7340201,K02
7340204,K01
7340204,K02
7340301,K01
7340301,K02
7480102,K01
7480102,K02
7480108,K00
7480108,K01
7480108,K02
7510201,K00
7510201,K01
7510201,K02
7510203,K00
7510203,K01
7510203,K02
7510205,K00
7510205,K01
7510205,K02
7510302,K00
7510302,K01
7510302,K02
7510303,K00
7510303,K01
7510303,K02
7540101,K01
7540202,K00
7540202,K01
7540202,K02
7540204,K00
7540204,K01
7540204,K02
7810103,K01
7810103,K02
DKS-KS1,C00
DKS-KS1,D01
DKS-KS1,A00
DKS-KS1,A01
DKS-KS2,D01
DKS-KS2,A00
DKS-KS2,A01
DKS-KS2,C00
DKS-KS3,A01
DKS-KS3,C00
DKS-KS3,D01
DKS-KS3,A00
DKS-KS4,C00
DKS-KS4,D01
DKS-KS4,A00
DKS-KS4,A01
DKS-LKT,A00
DKS-LKT,A01
DKS-LKT,C00
DKS-LKT,D01
DKS-LUAT,A00
DKS-LUAT,A01
DKS-LUAT,C00
DKS-LUAT,D01
DKS-KS1,D09
DKS-KS1,D14
DKS-KS1,D15
DKS-KS1,D07
DKS-KS1,C01
DKS-KS1,C02
DKS-KS1,C03
DKS-KS1,C04
DKS-KS2,D07
DKS-KS2,C01
DKS-KS2,C02
DKS-KS2,C03
DKS-KS2,C04
DKS-KS2,D09
DKS-KS2,D14
DKS-KS2,D15
DKS-KS3,C01
DKS-KS3,C02
DKS-KS3,C03
DKS-KS3,C04
DKS-KS3,D09
DKS-KS3,D14
DKS-KS3,D15
DKS-KS3,D07
DKS-KS4,D09
DKS-KS4,D14
DKS-KS4,D15
DKS-KS4,D07
DKS-KS4,C01
DKS-KS4,C02
DKS-KS4,C03
DKS-KS4,C04
DKS-LKT,C01
DKS-LKT,C02
DKS-LKT,C03
DKS-LKT,C04
DKS-LKT,D09
DKS-LKT,D14
DKS-LKT,D15
DKS-LKT,D07
DKS-LUAT,D09
DKS-LUAT,D14
DKS-LUAT,D15
DKS-LUAT,D07
DKS-LUAT,C01
DKS-LUAT,C02
DKS-LUAT,C03
DKS-LUAT,C04
DKS-KS1,Q00
DKS-KS2,Q00
DKS-KS3,Q00
DKS-KS4,Q00
DKS-LKT,Q00
DKS-LUAT,Q00
7720401,B08
7720401,D01
7720401,D07
7720601,A01
7720601,B08
7720601,D07
7720603,A01
7720603,D01
7720701,D13
7760101,D66
7480109,B00
7720401,B03
7720401,C02
7720601,D01
7720603,B08
7720603,C01
7720701,B03
7720701,C02
7760101,X78
7310101,C19
7310101,C20
7340101,C19
7340101,C20
7340201,C00
7340201,C19
7340201,C20
7510103,D01
7310101,A08
7310101,A09
7310101,C14
7310101,D13
7310101,D14
7310109,A07
7310109,A08
7310109,A09
7310109,C03
7310109,C04
7310109,C14
7310109,C19
7310109,C20
7310109,D10
7310109,D13
7310109,D14
7340101,A07
7340101,A08
7340101,A09
7340101,C14
7340101,D13
7340101,D14
7340115,A07
7340115,A08
7340115,A09
7340115,C14
7340115,C19
7340115,C20
7340115,D13
7340115,D14
7340201,A07
7340201,A08
7340201,A09
7340201,C14
7340201,D13
7340201,D14
7340205,A07
7340205,A08
7340205,A09
7340205,C00
7340205,C03
7340205,C04
7340205,C14
7340205,C19
7340205,C20
7340205,D10
7340205,D13
7340205,D14
7340205,D84
7480101,A03
7480101,A04
7480101,A07
7480101,A08
7480101,A09
7480101,A10
7480101,C03
7480101,C04
7480101,C14
7480101,D84
7480201,A04
7480201,A07
7480201,A08
7480201,A09
7480201,A10
7480201,C14
7480201,D84
7510103,A03
7510103,A04
7510103,A07
7510103,A08
7510103,A09
7510103,A10
7510103,C03
7510103,C04
7510103,C14
7510103,D84
7510201,A04
7510201,A07
7510201,A08
7510201,A09
7510201,A10
7510201,C03
7510201,C04
7510201,C14
7510201,D84
7510205,A04
7510205,A07
7510205,A08
7510205,A09
7510205,A10
7510205,C03
7510205,C04
7510205,C14
7510205,D84
7510301,A04
7510301,A07
7510301,A08
7510301,A09
7510301,A10
7510301,C03
7510301,C04
7510301,C14
7510301,D84
7510302,A04
7510302,A07
7510302,A08
7510302,A09
7510302,A10
7510302,C03
7510302,C04
7510302,C14
7510302,D84
7210402,H08
7210403,H08
7220202,C00
7220202,D09
7220202,X25
7220202,X78
7220204,X25
7220204,X78
7310101,X05
7310101,X06
7310101,X11
7310101,X17
7310205,C04
7310205,X05
7310205,X62
7310205,X70
7310205,X78
7340101,X17
7340120,C04
7340120,D10
7340120,X21
7340120,X25
7340201,X17
7340301,X17
7510203,X21
7510205,X21
7510301,X21
7510406,A06
7510406,X05
7510406,X07
7510406,X11
7580101,V06
7580106,X05
7580106,X21
7580108,H08
7580201,A04
7580201,B08
7580201,X01
7580201,X05
7580201,X11
7580201,X21
7720101,A02
7720101,B03
7720101,X13
7720201,A01
7720201,A02
7720201,X06
7720201,X09
7720201,X10
7720201,X13
7720301,A01
7720301,A02
7720301,X06
7720301,X09
7720301,X10
7720301,X13
7720501,A00
7720501,A02
7810103,X05
7810103,X21
7850101,A06
7850101,D12
7850101,X13
7850101,X62
7580101,H06
7580101,H00
7580101,H02
7580101,V03
7140114,D14
7140114,D78
7140201,D01
7140201,D72
7140201,D78
7140201,D96
7140202,D72
7140202,D78
7140202,D96
7140203,D14
7140203,D78
7140204,D01
7140204,D15
7140204,D78
7140209,D07
7140209,D90
7140211,D01
7140211,D07
7140211,D90
7140217,D14
7140217,D15
7140217,D78
7140218,D01
7140218,D15
7140218,D78
7310201,D78
7310630,D78
7340101,D96
7340403,D90
7340403,D96
7380101,D66
7460112,D90
7510605,D96
7760101,D78
7810201,D78
7140201,D90
7140204,D96
7140206,T05
7140206,T08
7140206,T09
7140206,T10
7140211,D72
7140218,D96
7510406,D90
7140204,D66
7140204,D84
7140206,A00
7140206,A01
7140206,D01
7140206,D07
7140211,D11
7140218,D09
7229030,D14
7229030,D78
7310401,D70
7310401,D72
7310401,D96
7340201,D96
7340403,C00
7460112,D07
7850201,D07
7310401,D14
7310630,A00
7310630,D96
7140114,D04
7140114,D15
7140114,D45
7140114,D65
7140114,D66
7140114,D71
7140114,X78
7140114,X90
7140201,C03
7140201,C04
7140201,C14
7140201,D04
7140201,X01
7140202,C03
7140202,C04
7140202,C14
7140202,D04
7140202,X01
7140203,D04
7140203,D15
7140203,D45
7140203,D65
7140203,D66
7140203,D71
7140203,X78
7140203,X90
7140204,C14
7140204,C16
7140204,X01
7140204,X58
7140206,T00
7140206,T01
7140206,T02
7140206,T11
7140209,A02
7140209,C01
7140209,D30
7140210,A00
7140210,A02
7140210,C01
7140210,D30
7140211,A02
7140211,C01
7140211,D30
7140217,C03
7140217,C04
7140217,C14
7140217,D04
7140217,X01
7140218,C03
7140218,C19
7140218,D40
7140218,X70
7140231,D04
7140231,D45
7140231,D65
7140231,D66
7140231,D71
7140231,X78
7140231,X90
7220201,D04
7220201,D45
7220201,D65
7220201,D71
7220201,X90
7220204,D71
7220204,X90
7229030,C03
7229030,C04
7229030,D04
7229030,D65
7229040,D65
7310110,D01
7310110,D04
7310110,D07
7310110,D08
7310110,D11
7310110,D25
7310110,D35
7310110,D55
7310201,D04
7310201,D15
7310201,D45
7310201,D65
7310201,D71
7310201,X90
7310401,D04
7310401,D15
7310401,D45
7310401,D65
7310401,D66
7310401,D71
7310401,X78
7310401,X90
7310630,C19
7310630,D65
7340101,D04
7340101,D08
7340101,D11
7340101,D25
7340101,D35
7340101,D55
7340201,D04
7340201,D08
7340201,D11
7340201,D25
7340201,D35
7340201,D55
7340403,D04
7340403,D14
7340403,D15
7340403,D45
7340403,D65
7340403,D66
7340403,D71
7340403,X78
7340403,X90
7380101,D45
7380101,D65
7380101,D71
7380101,X90
7460112,A02
7460112,D30
7480201,D30
7510406,C04
7510406,D04
7510605,D04
7510605,D08
7510605,D25
7510605,D30
7510605,D35
7760101,D45
7760101,D65
7760101,D71
7760101,X90
7810103,D45
7810103,D65
7810103,D66
7810103,D71
7810103,X90
7810201,D45
7810201,D65
7810201,D66
7810201,D71
7810201,X90
7760101,D69
7210404,V00
7210404,V01
7340115,B00
7340301,B00
7540202,B00
7540209,A00
7540209,A01
7540209,B00
7540209,D01
7340122,B00
7210403,A00
7210403,D01
7210403,V01
7340101,B00
7210403,H09
7210403,V05
7210404,H08
7210404,H09
7210404,V05
7340101,X23
7340101,X24
7340115,X23
7340115,X24
7340122,C01
7340122,C03
7340122,C04
7340122,C14
7340122,X03
7340122,X04
7340122,X23
7340122,X24
7340301,C14
7340301,X23
7340301,X24
7510201,X04
7510201,X23
7510201,X24
7510301,X04
7510301,X23
7510301,X24
7510601,C01
7510601,C03
7510601,C14
7510601,X03
7510601,X04
7510601,X23
7510601,X24
7540202,C03
7540202,C04
7540202,C14
7540202,X03
7540202,X04
7540202,X23
7540202,X24
7540209,C01
7540209,C03
7540209,C04
7540209,C14
7540209,X03
7540209,X04
7540209,X23
7540209,X24
7310630,A01
7310630,D09
7340301,C00
7340406,C03
7340406,D09
7720201,A03
7720201,B08
7140101,A01
7140101,D09
7220204,A00
7720301,A03
7860113,A00
7860113,A01
7860113,D01
7860113,D07
7340101,A02
7340101,A05
7340101,A06
7340101,A10
7340101,A11
7340201,A02
7340201,A05
7340201,A06
7340201,A10
7340201,A11
7340201,C02
7340301,A02
7340301,A05
7340301,A06
7340301,A08
7340301,A09
7340301,A10
7340301,A11
7480201,A05
7480201,A06
7480201,A11
7510202,A00
7510202,A01
7510202,A02
7510202,A03
7510202,A05
7510202,A06
7510202,A07
7510202,A08
7510202,A09
7510202,A10
7510202,A11
7510202,C01
7510202,C02
7510202,C03
7510202,C14
7510202,D01
7510202,D07
7510205,A05
7510205,A06
7510205,A11
7510206,A02
7510206,A03
7510206,A05
7510206,A06
7510206,A07
7510206,A08
7510206,A09
7510206,A10
7510206,A11
7510206,C01
7510206,C02
7510206,C03
7510206,C14
7510206,D01
7510206,D07
7510301,A05
7510301,A06
7510301,A11
7510303,A05
7510303,A06
7510303,A07
7510303,A08
7510303,A09
7510303,A10
7510303,A11
7510303,C03
7510303,C14
7540101,A05
7540101,A06
7540101,A07
7540101,A08
7540101,A09
7540101,A10
7540101,A11
7540101,C03
7540101,C14
7540101,D08
7580201,A02
7580201,A03
7580201,A05
7580201,A06
7580201,A07
7580201,A08
7580201,A09
7580201,A11
7580201,C03
7580201,C14
7720201,B01
7720201,B02
7720201,B03
7720201,B04
7720301,B01
7720301,B02
7720301,B04
7810103,C14
7810103,D06
7810103,D83
7810201,C14
7810201,C19
7810201,C20
7810201,D06
7810201,D83
7220201,C14
7220201,C20
7220201,D06
7220201,D83
7380101,A02
7380101,A03
7380101,A05
7380101,A06
7380101,A08
7380101,A10
7380101,A11
7380101,C14
7380101,D10
7860201,A00
7860201,A01
7860201,C01
7860222,C00
7310202,X03
7310202,X04
7860201,Q00
7860229,Q00
7860207,Q00
7320106,A00
7320106,A01
7320106,D01
7320108,D78
7329001,C01
7340122,D96
7340301,D96
7380107,D78
7520207,D01
7580108,V00
7580108,V01
7720115,A00
7720115,D07
7720115,D08
7720201,D08
7760101,D96
7810103,D72
7810201,D72
7810201,D96
7520207,C00
7220204,D10
7320104,C01
7320104,C14
7320108,C01
7320108,C14
7320108,D14
7340122,A10
7380107,C19
7510605,A10
7580108,H07
7720101,B08
7720115,A02
7720115,B03
7720115,B08
7720201,A11
7720201,C02
7810103,A10
7810201,A10
7210403,H05
7210404,H05
7210404,H07
7580108,H05
7210403,A01
7210403,C01
7210403,D90
7220209,C00
7220210,C00
7220210,D10
7210403,C00
7220209,D00
7340101,D00
7480101,D00
7480101,D90
BA,A00
BA,A01
BA,C00
BA,D01
CS,A00
CS,A01
CS,D01
CS,D90
EC,A00
EC,A01
EC,D01
EC,D90
GD,A00
GD,A01
GD,C01
GD,D90
IT,A00
IT,A01
IT,D01
IT,D90
IT-VJ,A00
IT-VJ,A01
IT-VJ,D01
IT-VJ,D90
IT-VK,A00
IT-VK,A01
IT-VK,D01
IT-VK,D90
JL,A01
JL,C00
JL,D01
JL,D06
KL,A01
KL,C00
KL,D01
KL,D10
MK,A00
MK,A01
MK,C00
MK,D01
AI,A00
AI,A01
AI,A02
AI,A03
AI,A04
AI,A05
AI,A06
AI,A07
AI,A08
AI,A09
AI,A10
AI,A11
AI,A12
AI,A13
AI,A14
AI,A15
AI,A16
AI,A17
AI,A18
AI,B00
AI,B01
AI,B02
AI,B03
AI,B04
AI,B05
AI,B08
AI,C01
AI,C02
AI,C03
AI,C04
AI,C14
AI,C15
AI,D01
AI,D02
AI,D03
AI,D04
AI,D05
AI,D06
AI,D07
AI,D08
AI,D09
AI,D10
AI,D16
BA,A02
BA,A03
BA,A04
BA,A05
BA,A06
BA,A07
BA,A08
BA,A09
BA,A10
BA,A11
BA,A12
BA,A13
BA,A14
BA,A15
BA,A16
BA,A17
BA,A18
BA,B00
BA,B01
BA,B02
BA,B03
BA,B04
BA,B05
BA,B08
BA,C01
BA,C02
BA,C03
BA,C04
BA,C05
BA,C06
BA,C07
BA,C08
BA,C09
BA,C10
BA,C11
BA,C12
BA,C13
BA,C14
BA,C15
BA,C16
CL,A00
CL,A01
CL,A02
CL,A03
CL,A04
CL,A05
CL,A06
CL,A07
CL,A08
CL,A09
CL,A10
CL,A11
CL,A12
CL,A13
CL,A14
CL,A15
CL,A16
CL,A17
CL,A18
CL,B00
CL,B01
CL,B02
CL,B03
CL,B04
CL,B05
CL,B08
CL,C00
CL,C01
CL,C02
CL,C03
CL,C04
CL,C05
CL,C06
CL,C07
CL,C08
CL,C09
CL,C10
CL,C11
CL,C12
CL,C13
CL,C14
CL,C15
CL,C16
CS,A02
CS,A03
CS,A04
CS,A05
CS,A06
CS,A07
CS,A08
CS,A09
CS,A10
CS,A11
CS,A12
CS,A13
CS,A14
CS,A15
CS,A16
CS,A17
CS,A18
CS,B00
CS,B01
CS,B02
CS,B03
CS,B04
CS,B05
CS,B08
CS,C01
CS,C02
CS,C03
CS,C04
CS,C14
CS,C15
CS,D02
CS,D03
CS,D04
CS,D05
CS,D06
CS,D07
CS,D08
CS,D09
CS,D10
CS,D16
EC,A02
EC,A03
EC,A04
EC,A05
EC,A06
EC,A07
EC,A08
EC,A09
EC,A10
EC,A11
EC,A12
EC,A13
EC,A14
EC,A15
EC,A16
EC,A17
EC,A18
EC,B00
EC,B01
EC,B02
EC,B03
EC,B04
EC,B05
EC,B08
EC,C00
EC,C01
EC,C02
EC,C03
EC,C04
EC,C05
EC,C06
EC,C07
EC,C08
EC,C09
EC,C10
EC,C11
EC,C12
EC,C13
EC,C14
EC,C15
EC,C16
ET,A00
ET,A01
ET,A02
ET,A03
ET,A04
ET,A05
ET,A06
ET,A10
ET,A11
ET,A17
ET,A18
