admission_option_id,subject_group_code
c057a43d-823b-542f-8bfc-e4c2585d9b2a,A00
c057a43d-823b-542f-8bfc-e4c2585d9b2a,A01
c057a43d-823b-542f-8bfc-e4c2585d9b2a,D01
c057a43d-823b-542f-8bfc-e4c2585d9b2a,D07
2fc5dd5d-25cd-5e09-9dc4-bbb157dd791f,A00
2fc5dd5d-25cd-5e09-9dc4-bbb157dd791f,A01
2fc5dd5d-25cd-5e09-9dc4-bbb157dd791f,D01
2fc5dd5d-25cd-5e09-9dc4-bbb157dd791f,D07
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,A01
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,D01
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,D07
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,D09
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,D10
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,X25
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,X26
0a303db6-5c3d-54bf-af1d-d2c850b7f878,A01
0a303db6-5c3d-54bf-af1d-d2c850b7f878,D01
0a303db6-5c3d-54bf-af1d-d2c850b7f878,D07
0a303db6-5c3d-54bf-af1d-d2c850b7f878,D09
0a303db6-5c3d-54bf-af1d-d2c850b7f878,D10
0a303db6-5c3d-54bf-af1d-d2c850b7f878,X25
0a303db6-5c3d-54bf-af1d-d2c850b7f878,X26
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,A01
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,D01
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,D07
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,D09
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,D10
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,X25
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,X26
2d8a7ffd-839b-5b0b-a5fe-c470b9c78455,A00
2d8a7ffd-839b-5b0b-a5fe-c470b9c78455,A01
2d8a7ffd-839b-5b0b-a5fe-c470b9c78455,D01
2d8a7ffd-839b-5b0b-a5fe-c470b9c78455,X06
2d8a7ffd-839b-5b0b-a5fe-c470b9c78455,X07
04dde0b8-a3ac-57b1-b566-973513dabdd2,K00
04dde0b8-a3ac-57b1-b566-973513dabdd2,Q00
34a3f866-31b7-5895-ad73-d43904130ea6,A00
34a3f866-31b7-5895-ad73-d43904130ea6,A01
34a3f866-31b7-5895-ad73-d43904130ea6,D01
34a3f866-31b7-5895-ad73-d43904130ea6,X06
34a3f866-31b7-5895-ad73-d43904130ea6,X07
55027f87-e891-5c6b-9ec5-fca1fce29ec6,A00
55027f87-e891-5c6b-9ec5-fca1fce29ec6,A01
55027f87-e891-5c6b-9ec5-fca1fce29ec6,A03
55027f87-e891-5c6b-9ec5-fca1fce29ec6,A04
55027f87-e891-5c6b-9ec5-fca1fce29ec6,C01
55027f87-e891-5c6b-9ec5-fca1fce29ec6,C03
55027f87-e891-5c6b-9ec5-fca1fce29ec6,C04
55027f87-e891-5c6b-9ec5-fca1fce29ec6,D01
55027f87-e891-5c6b-9ec5-fca1fce29ec6,D07
55027f87-e891-5c6b-9ec5-fca1fce29ec6,D09
55027f87-e891-5c6b-9ec5-fca1fce29ec6,D10
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X01
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X02
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X03
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X05
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X06
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X07
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X25
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X26
55027f87-e891-5c6b-9ec5-fca1fce29ec6,X27
ec2cb3e1-8f6a-5029-bb2f-32b3dc02eeb7,K00
ec2cb3e1-8f6a-5029-bb2f-32b3dc02eeb7,Q00
fc1182df-00e2-5d04-b104-0e77889b440e,A00
fc1182df-00e2-5d04-b104-0e77889b440e,A01
fc1182df-00e2-5d04-b104-0e77889b440e,A03
fc1182df-00e2-5d04-b104-0e77889b440e,A04
fc1182df-00e2-5d04-b104-0e77889b440e,C01
fc1182df-00e2-5d04-b104-0e77889b440e,C03
fc1182df-00e2-5d04-b104-0e77889b440e,C04
fc1182df-00e2-5d04-b104-0e77889b440e,D01
fc1182df-00e2-5d04-b104-0e77889b440e,D07
fc1182df-00e2-5d04-b104-0e77889b440e,D09
fc1182df-00e2-5d04-b104-0e77889b440e,D10
fc1182df-00e2-5d04-b104-0e77889b440e,X01
fc1182df-00e2-5d04-b104-0e77889b440e,X02
fc1182df-00e2-5d04-b104-0e77889b440e,X03
fc1182df-00e2-5d04-b104-0e77889b440e,X05
fc1182df-00e2-5d04-b104-0e77889b440e,X06
fc1182df-00e2-5d04-b104-0e77889b440e,X07
fc1182df-00e2-5d04-b104-0e77889b440e,X25
fc1182df-00e2-5d04-b104-0e77889b440e,X26
fc1182df-00e2-5d04-b104-0e77889b440e,X27
ef1a1066-5218-51d5-bc2c-49282c8ed601,K00
ef1a1066-5218-51d5-bc2c-49282c8ed601,Q00
145ed97f-628b-59bd-a647-62777d181393,A00
145ed97f-628b-59bd-a647-62777d181393,A01
145ed97f-628b-59bd-a647-62777d181393,D01
145ed97f-628b-59bd-a647-62777d181393,D07
95d776a6-260b-57ab-abb4-0e29a558c3f1,A00
95d776a6-260b-57ab-abb4-0e29a558c3f1,A01
95d776a6-260b-57ab-abb4-0e29a558c3f1,A02
95d776a6-260b-57ab-abb4-0e29a558c3f1,A03
95d776a6-260b-57ab-abb4-0e29a558c3f1,A05
95d776a6-260b-57ab-abb4-0e29a558c3f1,A06
95d776a6-260b-57ab-abb4-0e29a558c3f1,A07
95d776a6-260b-57ab-abb4-0e29a558c3f1,A08
95d776a6-260b-57ab-abb4-0e29a558c3f1,A09
95d776a6-260b-57ab-abb4-0e29a558c3f1,A10
95d776a6-260b-57ab-abb4-0e29a558c3f1,A11
95d776a6-260b-57ab-abb4-0e29a558c3f1,C01
95d776a6-260b-57ab-abb4-0e29a558c3f1,C02
95d776a6-260b-57ab-abb4-0e29a558c3f1,C03
95d776a6-260b-57ab-abb4-0e29a558c3f1,C14
95d776a6-260b-57ab-abb4-0e29a558c3f1,D01
95d776a6-260b-57ab-abb4-0e29a558c3f1,D07
9e63f9c2-6513-544e-a803-19737747d2ed,A00
9e63f9c2-6513-544e-a803-19737747d2ed,A01
9e63f9c2-6513-544e-a803-19737747d2ed,A02
9e63f9c2-6513-544e-a803-19737747d2ed,A03
9e63f9c2-6513-544e-a803-19737747d2ed,A05
9e63f9c2-6513-544e-a803-19737747d2ed,A06
9e63f9c2-6513-544e-a803-19737747d2ed,A07
9e63f9c2-6513-544e-a803-19737747d2ed,A08
9e63f9c2-6513-544e-a803-19737747d2ed,A09
9e63f9c2-6513-544e-a803-19737747d2ed,A10
9e63f9c2-6513-544e-a803-19737747d2ed,A11
9e63f9c2-6513-544e-a803-19737747d2ed,C01
9e63f9c2-6513-544e-a803-19737747d2ed,C02
9e63f9c2-6513-544e-a803-19737747d2ed,C03
9e63f9c2-6513-544e-a803-19737747d2ed,C14
9e63f9c2-6513-544e-a803-19737747d2ed,D01
9e63f9c2-6513-544e-a803-19737747d2ed,D07
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A00
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A01
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A02
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A03
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A05
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A06
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A07
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A08
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A09
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A10
3a28d954-f36e-5d20-bdeb-e678448ccdbc,A11
3a28d954-f36e-5d20-bdeb-e678448ccdbc,C01
3a28d954-f36e-5d20-bdeb-e678448ccdbc,C02
3a28d954-f36e-5d20-bdeb-e678448ccdbc,C03
3a28d954-f36e-5d20-bdeb-e678448ccdbc,C14
3a28d954-f36e-5d20-bdeb-e678448ccdbc,D01
3a28d954-f36e-5d20-bdeb-e678448ccdbc,D07
441a8096-8c90-5622-a55a-c7f34f268d5f,A00
441a8096-8c90-5622-a55a-c7f34f268d5f,A01
441a8096-8c90-5622-a55a-c7f34f268d5f,A02
441a8096-8c90-5622-a55a-c7f34f268d5f,A03
441a8096-8c90-5622-a55a-c7f34f268d5f,A05
441a8096-8c90-5622-a55a-c7f34f268d5f,A06
441a8096-8c90-5622-a55a-c7f34f268d5f,A07
441a8096-8c90-5622-a55a-c7f34f268d5f,A08
441a8096-8c90-5622-a55a-c7f34f268d5f,A09
441a8096-8c90-5622-a55a-c7f34f268d5f,A10
441a8096-8c90-5622-a55a-c7f34f268d5f,A11
441a8096-8c90-5622-a55a-c7f34f268d5f,C01
441a8096-8c90-5622-a55a-c7f34f268d5f,C02
441a8096-8c90-5622-a55a-c7f34f268d5f,C03
441a8096-8c90-5622-a55a-c7f34f268d5f,C14
441a8096-8c90-5622-a55a-c7f34f268d5f,D01
441a8096-8c90-5622-a55a-c7f34f268d5f,D07
3d4b58ad-672e-5685-8e10-34ec80f2dd69,A01
3d4b58ad-672e-5685-8e10-34ec80f2dd69,D01
3d4b58ad-672e-5685-8e10-34ec80f2dd69,D07
3d4b58ad-672e-5685-8e10-34ec80f2dd69,X25
dca6f0fc-1516-56d5-bdf9-f44daba6e656,K00
dca6f0fc-1516-56d5-bdf9-f44daba6e656,Q00
78fea9b6-fcf9-5e4e-887d-39e552ce0ae5,A01
78fea9b6-fcf9-5e4e-887d-39e552ce0ae5,D01
78fea9b6-fcf9-5e4e-887d-39e552ce0ae5,D07
78fea9b6-fcf9-5e4e-887d-39e552ce0ae5,X25
a90ca67f-dd9a-591e-b49a-e8b4a083dac1,V00
a90ca67f-dd9a-591e-b49a-e8b4a083dac1,V01
a90ca67f-dd9a-591e-b49a-e8b4a083dac1,V02
2aa4c514-1cd7-5a92-84ca-1df416bb9c67,V00
2aa4c514-1cd7-5a92-84ca-1df416bb9c67,V01
2aa4c514-1cd7-5a92-84ca-1df416bb9c67,V02
49dabc7a-d44a-54ad-8697-199b8d58d732,Q00
3a2b9dd7-0c42-5c05-8d09-0c33cf3bfcca,V00
3a2b9dd7-0c42-5c05-8d09-0c33cf3bfcca,V02
f7a5fd87-0034-5930-94a9-03da78c2e914,A00
f7a5fd87-0034-5930-94a9-03da78c2e914,C00
f7a5fd87-0034-5930-94a9-03da78c2e914,C03
f7a5fd87-0034-5930-94a9-03da78c2e914,D01
f7a5fd87-0034-5930-94a9-03da78c2e914,D09
f7a5fd87-0034-5930-94a9-03da78c2e914,D10
f7a5fd87-0034-5930-94a9-03da78c2e914,X01
f7a5fd87-0034-5930-94a9-03da78c2e914,X25
a70d1b21-23bf-5be3-83ad-bd8e86e9658c,K00
a70d1b21-23bf-5be3-83ad-bd8e86e9658c,Q00
1f75d475-92bc-5948-8587-72854069c65f,A00
1f75d475-92bc-5948-8587-72854069c65f,C00
1f75d475-92bc-5948-8587-72854069c65f,C03
1f75d475-92bc-5948-8587-72854069c65f,D01
1f75d475-92bc-5948-8587-72854069c65f,D09
1f75d475-92bc-5948-8587-72854069c65f,D10
1f75d475-92bc-5948-8587-72854069c65f,X01
1f75d475-92bc-5948-8587-72854069c65f,X25
6137d7bc-45ac-51a1-b5a2-679702cd0e0a,Q00
e89c8c88-e016-5ec6-981d-ab2898c5696f,A01
e89c8c88-e016-5ec6-981d-ab2898c5696f,C00
e89c8c88-e016-5ec6-981d-ab2898c5696f,D01
e89c8c88-e016-5ec6-981d-ab2898c5696f,D09
e89c8c88-e016-5ec6-981d-ab2898c5696f,D10
e89c8c88-e016-5ec6-981d-ab2898c5696f,D11
e89c8c88-e016-5ec6-981d-ab2898c5696f,D14
e89c8c88-e016-5ec6-981d-ab2898c5696f,D15
8a0058ec-cf4c-53be-afc2-e2bead2ea217,A01
8a0058ec-cf4c-53be-afc2-e2bead2ea217,D01
8a0058ec-cf4c-53be-afc2-e2bead2ea217,X05
8a0058ec-cf4c-53be-afc2-e2bead2ea217,X25
5cd2244a-bf8f-52a2-87d2-c8275ce0f99b,K00
5cd2244a-bf8f-52a2-87d2-c8275ce0f99b,Q00
cfd79c53-e648-5a5b-836f-4ec00d315728,A01
cfd79c53-e648-5a5b-836f-4ec00d315728,D01
cfd79c53-e648-5a5b-836f-4ec00d315728,X05
cfd79c53-e648-5a5b-836f-4ec00d315728,X25
10d6f0d8-5a36-52ad-b175-9c8d0aefdad1,H01
10d6f0d8-5a36-52ad-b175-9c8d0aefdad1,H07
10d6f0d8-5a36-52ad-b175-9c8d0aefdad1,V00
10d6f0d8-5a36-52ad-b175-9c8d0aefdad1,V01
dcf792f9-0c53-525c-8ae0-53dbe98b1754,H01
dcf792f9-0c53-525c-8ae0-53dbe98b1754,H07
dcf792f9-0c53-525c-8ae0-53dbe98b1754,V00
dcf792f9-0c53-525c-8ae0-53dbe98b1754,V01
73fde087-7ad2-5f3a-85ca-f999e1de85e7,H01
73fde087-7ad2-5f3a-85ca-f999e1de85e7,H07
73fde087-7ad2-5f3a-85ca-f999e1de85e7,V00
73fde087-7ad2-5f3a-85ca-f999e1de85e7,V01
fceea31c-5c58-5996-b229-fac2cbea1897,A00
fceea31c-5c58-5996-b229-fac2cbea1897,A01
fceea31c-5c58-5996-b229-fac2cbea1897,X07
fceea31c-5c58-5996-b229-fac2cbea1897,X08
a56da5f7-d235-5701-8d3e-11fe7ce7c2ce,A00
a56da5f7-d235-5701-8d3e-11fe7ce7c2ce,A01
a56da5f7-d235-5701-8d3e-11fe7ce7c2ce,X07
a56da5f7-d235-5701-8d3e-11fe7ce7c2ce,X08
2c725450-42a6-5fa5-be66-69c8fdb0818d,A00
2c725450-42a6-5fa5-be66-69c8fdb0818d,A01
2c725450-42a6-5fa5-be66-69c8fdb0818d,A02
2c725450-42a6-5fa5-be66-69c8fdb0818d,B00
2c725450-42a6-5fa5-be66-69c8fdb0818d,C01
2c725450-42a6-5fa5-be66-69c8fdb0818d,C02
2c725450-42a6-5fa5-be66-69c8fdb0818d,D07
2c725450-42a6-5fa5-be66-69c8fdb0818d,X06
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,A00
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,A01
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,B00
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,B03
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,C01
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,D01
ad2a43e7-0e42-5b7b-ab0e-3e034806d25e,K00
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,A00
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,A01
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,B03
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,C01
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,C02
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,X02
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,A00
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,A01
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,C01
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,C02
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,D01
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,D07
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,X02
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,X03
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,X26
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,X27
7135280c-e266-5a4a-9344-adb5622167c0,K00
7135280c-e266-5a4a-9344-adb5622167c0,Q00
d0c7cd27-420b-501e-abbb-6c58d8a8b169,A00
d0c7cd27-420b-501e-abbb-6c58d8a8b169,A01
d0c7cd27-420b-501e-abbb-6c58d8a8b169,C01
d0c7cd27-420b-501e-abbb-6c58d8a8b169,C02
d0c7cd27-420b-501e-abbb-6c58d8a8b169,D01
d0c7cd27-420b-501e-abbb-6c58d8a8b169,D07
d0c7cd27-420b-501e-abbb-6c58d8a8b169,X02
d0c7cd27-420b-501e-abbb-6c58d8a8b169,X03
d0c7cd27-420b-501e-abbb-6c58d8a8b169,X26
d0c7cd27-420b-501e-abbb-6c58d8a8b169,X27
4d0fe623-f817-54dd-a506-b9640c70f01c,A00
4d0fe623-f817-54dd-a506-b9640c70f01c,A01
4d0fe623-f817-54dd-a506-b9640c70f01c,C01
4d0fe623-f817-54dd-a506-b9640c70f01c,C02
4d0fe623-f817-54dd-a506-b9640c70f01c,D01
4d0fe623-f817-54dd-a506-b9640c70f01c,D07
4d0fe623-f817-54dd-a506-b9640c70f01c,X02
4d0fe623-f817-54dd-a506-b9640c70f01c,X03
4d0fe623-f817-54dd-a506-b9640c70f01c,X26
4d0fe623-f817-54dd-a506-b9640c70f01c,X27
bc78ac01-a27a-5ef6-97ba-3e5abc5d3b29,C03
bc78ac01-a27a-5ef6-97ba-3e5abc5d3b29,C04
bc78ac01-a27a-5ef6-97ba-3e5abc5d3b29,D01
bc78ac01-a27a-5ef6-97ba-3e5abc5d3b29,X01
912d1f77-62cd-5902-8846-b824ef84b2ca,C00
912d1f77-62cd-5902-8846-b824ef84b2ca,C03
912d1f77-62cd-5902-8846-b824ef84b2ca,C04
912d1f77-62cd-5902-8846-b824ef84b2ca,D01
550ef569-3e84-50da-9989-2de2372be414,K00
550ef569-3e84-50da-9989-2de2372be414,Q00
4797945d-ba07-5df7-8989-0dd84973624f,B03
4797945d-ba07-5df7-8989-0dd84973624f,C01
4797945d-ba07-5df7-8989-0dd84973624f,C02
4797945d-ba07-5df7-8989-0dd84973624f,C03
4797945d-ba07-5df7-8989-0dd84973624f,C04
4797945d-ba07-5df7-8989-0dd84973624f,C14
4797945d-ba07-5df7-8989-0dd84973624f,D01
eac7c962-00ad-5a1a-83e3-283cb6915f00,A00
eac7c962-00ad-5a1a-83e3-283cb6915f00,A01
eac7c962-00ad-5a1a-83e3-283cb6915f00,C01
eac7c962-00ad-5a1a-83e3-283cb6915f00,C02
eac7c962-00ad-5a1a-83e3-283cb6915f00,D01
eac7c962-00ad-5a1a-83e3-283cb6915f00,D07
eac7c962-00ad-5a1a-83e3-283cb6915f00,X01
eac7c962-00ad-5a1a-83e3-283cb6915f00,X02
eac7c962-00ad-5a1a-83e3-283cb6915f00,X03
eac7c962-00ad-5a1a-83e3-283cb6915f00,X25
eac7c962-00ad-5a1a-83e3-283cb6915f00,X26
eac7c962-00ad-5a1a-83e3-283cb6915f00,X27
37765b0f-f8c7-5293-9a11-ca01a6ea6195,K00
37765b0f-f8c7-5293-9a11-ca01a6ea6195,Q00
87f1022d-d6dc-504f-b6e2-ce74ef37c554,A00
87f1022d-d6dc-504f-b6e2-ce74ef37c554,A01
87f1022d-d6dc-504f-b6e2-ce74ef37c554,C01
87f1022d-d6dc-504f-b6e2-ce74ef37c554,C02
87f1022d-d6dc-504f-b6e2-ce74ef37c554,D01
87f1022d-d6dc-504f-b6e2-ce74ef37c554,D07
87f1022d-d6dc-504f-b6e2-ce74ef37c554,X01
87f1022d-d6dc-504f-b6e2-ce74ef37c554,X02
87f1022d-d6dc-504f-b6e2-ce74ef37c554,X03
87f1022d-d6dc-504f-b6e2-ce74ef37c554,X25
87f1022d-d6dc-504f-b6e2-ce74ef37c554,X26
87f1022d-d6dc-504f-b6e2-ce74ef37c554,X27
67b1361c-3ada-587d-9430-27b5b9be8092,A00
67b1361c-3ada-587d-9430-27b5b9be8092,A01
67b1361c-3ada-587d-9430-27b5b9be8092,C01
67b1361c-3ada-587d-9430-27b5b9be8092,C02
67b1361c-3ada-587d-9430-27b5b9be8092,D01
67b1361c-3ada-587d-9430-27b5b9be8092,D07
67b1361c-3ada-587d-9430-27b5b9be8092,X01
67b1361c-3ada-587d-9430-27b5b9be8092,X02
67b1361c-3ada-587d-9430-27b5b9be8092,X03
67b1361c-3ada-587d-9430-27b5b9be8092,X25
67b1361c-3ada-587d-9430-27b5b9be8092,X26
67b1361c-3ada-587d-9430-27b5b9be8092,X27
95b2cbce-a12a-5680-85f8-f8c0b2b7417c,D01
95b2cbce-a12a-5680-85f8-f8c0b2b7417c,D04
e8544bed-64e5-56a9-9c7a-a7d56a20f083,D01
e8544bed-64e5-56a9-9c7a-a7d56a20f083,D04
bc65da64-0d66-5d80-a1cc-42c256e08f6b,A00
bc65da64-0d66-5d80-a1cc-42c256e08f6b,A01
bc65da64-0d66-5d80-a1cc-42c256e08f6b,A07
bc65da64-0d66-5d80-a1cc-42c256e08f6b,A08
bc65da64-0d66-5d80-a1cc-42c256e08f6b,D01
bc65da64-0d66-5d80-a1cc-42c256e08f6b,D07
bc65da64-0d66-5d80-a1cc-42c256e08f6b,X17
fefd8098-88c5-5231-9971-a5af6f8639f7,K00
fefd8098-88c5-5231-9971-a5af6f8639f7,Q00
b93743cd-cd23-59a6-84d2-05d64a202cf8,A00
b93743cd-cd23-59a6-84d2-05d64a202cf8,A01
b93743cd-cd23-59a6-84d2-05d64a202cf8,A07
b93743cd-cd23-59a6-84d2-05d64a202cf8,A08
b93743cd-cd23-59a6-84d2-05d64a202cf8,D01
b93743cd-cd23-59a6-84d2-05d64a202cf8,D07
b93743cd-cd23-59a6-84d2-05d64a202cf8,X17
39ff4c43-bf6e-518e-8500-9c6613b07079,A00
39ff4c43-bf6e-518e-8500-9c6613b07079,A01
39ff4c43-bf6e-518e-8500-9c6613b07079,X06
39ff4c43-bf6e-518e-8500-9c6613b07079,X26
e54870ce-748e-5bee-a692-77e87dd9af4e,A00
e54870ce-748e-5bee-a692-77e87dd9af4e,A01
e54870ce-748e-5bee-a692-77e87dd9af4e,X06
e54870ce-748e-5bee-a692-77e87dd9af4e,X26
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,A00
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,A01
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,C00
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,D01
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,D02
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,D03
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,D04
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,D05
624d37c1-04d0-522c-9d7d-d3ecc9d904a3,D06
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,A00
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,A01
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,C00
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,D01
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,D02
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,D03
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,D04
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,D05
8a33a7d3-2ff1-52d4-99f7-64cb502beedd,D06
a84f3760-b331-5065-88d6-2f635f89fc60,A00
a84f3760-b331-5065-88d6-2f635f89fc60,A01
a84f3760-b331-5065-88d6-2f635f89fc60,C01
a84f3760-b331-5065-88d6-2f635f89fc60,D01
a84f3760-b331-5065-88d6-2f635f89fc60,D04
a84f3760-b331-5065-88d6-2f635f89fc60,X26
7858ffc3-b5bd-5e46-830d-9cd390a12b23,K00
7858ffc3-b5bd-5e46-830d-9cd390a12b23,Q00
af2e6185-07cd-5a46-8f18-e0c9205e1708,A00
af2e6185-07cd-5a46-8f18-e0c9205e1708,A01
af2e6185-07cd-5a46-8f18-e0c9205e1708,C01
af2e6185-07cd-5a46-8f18-e0c9205e1708,D01
af2e6185-07cd-5a46-8f18-e0c9205e1708,D04
af2e6185-07cd-5a46-8f18-e0c9205e1708,X26
5df152a2-5085-576d-82ed-f1d843e2aa0a,S00
a2aa403a-869c-5097-88c7-078661edca62,A00
a2aa403a-869c-5097-88c7-078661edca62,A01
a2aa403a-869c-5097-88c7-078661edca62,D01
a2aa403a-869c-5097-88c7-078661edca62,K00
a2aa403a-869c-5097-88c7-078661edca62,Q00
a2aa403a-869c-5097-88c7-078661edca62,X06
a2aa403a-869c-5097-88c7-078661edca62,X26
0fe86bf0-b5df-562b-b9bb-8d76961ecbda,A00
0fe86bf0-b5df-562b-b9bb-8d76961ecbda,A01
0fe86bf0-b5df-562b-b9bb-8d76961ecbda,D01
0fe86bf0-b5df-562b-b9bb-8d76961ecbda,X06
0fe86bf0-b5df-562b-b9bb-8d76961ecbda,X26
2f8beb72-1bcc-5f47-bc8c-26efe2cc79b3,K00
f4f4f513-f2f0-5055-910f-7fbd004474a5,A00
f4f4f513-f2f0-5055-910f-7fbd004474a5,B00
f4f4f513-f2f0-5055-910f-7fbd004474a5,B03
f4f4f513-f2f0-5055-910f-7fbd004474a5,C01
f4f4f513-f2f0-5055-910f-7fbd004474a5,C02
f4f4f513-f2f0-5055-910f-7fbd004474a5,D07
f4f4f513-f2f0-5055-910f-7fbd004474a5,X02
b7b6b792-57bb-5463-abf1-756634a0a2f6,A00
b7b6b792-57bb-5463-abf1-756634a0a2f6,A01
b7b6b792-57bb-5463-abf1-756634a0a2f6,C01
b7b6b792-57bb-5463-abf1-756634a0a2f6,C02
b7b6b792-57bb-5463-abf1-756634a0a2f6,D01
b7b6b792-57bb-5463-abf1-756634a0a2f6,D07
b7b6b792-57bb-5463-abf1-756634a0a2f6,X02
b7b6b792-57bb-5463-abf1-756634a0a2f6,X03
b7b6b792-57bb-5463-abf1-756634a0a2f6,X26
b7b6b792-57bb-5463-abf1-756634a0a2f6,X27
5c8a151a-9d91-5501-b10e-fe555704ca17,K00
5c8a151a-9d91-5501-b10e-fe555704ca17,Q00
5a93b9dc-8898-5b29-a74e-582019219bc8,A00
5a93b9dc-8898-5b29-a74e-582019219bc8,A01
5a93b9dc-8898-5b29-a74e-582019219bc8,C01
5a93b9dc-8898-5b29-a74e-582019219bc8,C02
5a93b9dc-8898-5b29-a74e-582019219bc8,D01
5a93b9dc-8898-5b29-a74e-582019219bc8,D07
5a93b9dc-8898-5b29-a74e-582019219bc8,X02
5a93b9dc-8898-5b29-a74e-582019219bc8,X03
5a93b9dc-8898-5b29-a74e-582019219bc8,X26
5a93b9dc-8898-5b29-a74e-582019219bc8,X27
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,A00
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,A01
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,C01
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,C02
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,D01
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,D07
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,X02
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,X03
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,X26
f784e9e1-9a12-5c4e-ac5b-9c4c60e21e5f,X27
c837efa2-6537-55d1-bfb2-53af898f2ae2,C00
c837efa2-6537-55d1-bfb2-53af898f2ae2,C04
c837efa2-6537-55d1-bfb2-53af898f2ae2,D01
c837efa2-6537-55d1-bfb2-53af898f2ae2,D07
c837efa2-6537-55d1-bfb2-53af898f2ae2,X02
c837efa2-6537-55d1-bfb2-53af898f2ae2,X18
c837efa2-6537-55d1-bfb2-53af898f2ae2,X22
