id,university_short_name,major_code,is_active,program_source_code,program_name,source,source_school_id,missing_reason,base_program_code,quota,canonical_program_id
43c61649-a53f-5669-9e09-2542e19ea671,BKA,IT-E6y,false,IT-E6y,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E6,,e2f39d4f-face-50d6-8da8-65a078f357b2
69688848-6850-591d-88cd-9d8fd09de60c,BKA,IT-E7,true,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),tuyensinh247,302,,IT-E7,160,
fad76f6a-431b-57b8-bd32-0aa0a2114ba4,BKA,IT-E7x,false,IT-E7x,Công nghệ Thông tin Global ICT (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E7,,69688848-6850-591d-88cd-9d8fd09de60c
202dfc34-5a2c-5b5c-8181-3744b943641d,BKA,IT-EP,true,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),tuyensinh247,302,,IT-EP,40,
10fbcc24-d075-5363-8b45-c84aabf7569e,BKA,IT-Epx,false,IT-Epx,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-EP,,202dfc34-5a2c-5b5c-8181-3744b943641d
951ec60c-e9de-5777-a102-db51088af9a6,BKA,IT1,true,IT1,CNTT: Khoa học Máy tính,tuyensinh247,302,,IT1,300,
b60b6925-1915-5b2b-b6ff-827efe1ecb9d,BKA,IT1x,false,IT1x,CNTT: Khoa học Máy tính,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT1,,951ec60c-e9de-5777-a102-db51088af9a6
08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83,BKA,IT2,true,IT2,CNTT: Kỹ thuật Máy tính,tuyensinh247,302,,IT2,200,
4fc1e9f0-db1b-5b70-a037-b5c173164420,BKA,IT2x,false,IT2x,CNTT: Kỹ thuật Máy tính,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT2,,08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83
f299e13b-c94c-510d-8ba4-546dbd4d2457,BKA,IT2y,false,IT2y,CNTT: Kỹ thuật Máy tính,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT2,,08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83
39a2b6d3-4529-5afb-86a2-66ab0b695e63,BKA,ME-E1,true,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),tuyensinh247,302,,ME-E1,180,
9827e2e7-df5a-579c-a02a-1b1acc89055a,BKA,ME-E1x,false,ME-E1x,Kỹ thuật Cơ điện tử (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-E1,,39a2b6d3-4529-5afb-86a2-66ab0b695e63
05eb0044-9615-55f4-ab60-2f9dd98efedc,BKA,ME-E1y,false,ME-E1y,Kỹ thuật Cơ điện tử (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-E1,,39a2b6d3-4529-5afb-86a2-66ab0b695e63
f69d8c21-8919-501b-ab1b-10abccb33adb,BKA,ME-GU,true,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),tuyensinh247,302,,ME-GU,40,
1301195c-d702-5223-9abf-5aeb4abdac5e,BKA,ME-LUH,true,ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),tuyensinh247,302,,ME-LUH,50,
034783d5-01b3-511a-bef4-68f0e44e17f1,BKA,ME-LUHx,false,ME-LUHx,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-LUH,,1301195c-d702-5223-9abf-5aeb4abdac5e
d18da9e5-b5bf-5a89-893a-19b97f5d64fe,BKA,ME-LUHy,false,ME-LUHy,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-LUH,,1301195c-d702-5223-9abf-5aeb4abdac5e
d846f8fd-17e0-5575-902e-f473fdefb9b7,BKA,ME-NUT,true,ME-NUT,Cơ điện tử - hợp tác với ĐHCN Nagaoka (Nhật Bản),tuyensinh247,302,,ME-NUT,100,
287274fc-39c8-5a64-b726-cc0ab91afd4a,BKA,ME-NUTx,false,ME-NUTx,Cơ điện tử - hợp tác với ĐHCN Nagaoka (Nhật Bản),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-NUT,,d846f8fd-17e0-5575-902e-f473fdefb9b7
10a17ef1-fe80-5f76-a654-bd700714843e,BKA,ME-NUTy,false,ME-NUTy,Cơ điện tử - hợp tác với ĐHCN Nagaoka (Nhật Bản),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-NUT,,d846f8fd-17e0-5575-902e-f473fdefb9b7
30ae3985-f5bf-5bb8-88f5-8839359338b4,BKA,ME1,true,ME1,Kỹ thuật Cơ điện tử,tuyensinh247,302,,ME1,300,
9a101642-d650-58e0-b604-e9243cd37f45,BKA,ME1x,false,ME1x,Kỹ thuật Cơ điện tử,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME1,,30ae3985-f5bf-5bb8-88f5-8839359338b4
d97e6ea2-2173-5161-a461-932ddb5c01a4,BKA,ME1y,false,ME1y,Kỹ thuật Cơ điện tử,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME1,,30ae3985-f5bf-5bb8-88f5-8839359338b4
d87ac3c3-196b-59d8-bb43-b9702e92150f,BKA,ME2,true,ME2,Kỹ thuật Cơ khí,tuyensinh247,302,,ME2,560,
c9a59150-e038-5672-a2dd-38948652dbf8,BKA,ME2x,false,ME2x,Kỹ thuật Cơ khí,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME2,,d87ac3c3-196b-59d8-bb43-b9702e92150f
d87f3457-1d92-5cfd-a0bc-d0e517ac87c3,BKA,ME2y,false,ME2y,Kỹ thuật Cơ khí,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME2,,d87ac3c3-196b-59d8-bb43-b9702e92150f
44810dd2-fbce-5fe5-9689-7f67940bb0d2,BKA,MI-E22,true,MI-E22,Khoa học tính toán cho các hệ thống thông minh (mới) (CT tiên tiến),tuyensinh247,,,MI-E22,40,
64c10856-1ba3-524c-b626-80cbe8e45b42,BKA,MI1,true,MI1,Toán-Tin,tuyensinh247,302,,MI1,160,
6ff45063-dd23-5c1b-bba8-638247d495f8,BKA,MI1x,false,MI1x,Toán-Tin,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MI1,,64c10856-1ba3-524c-b626-80cbe8e45b42
3c074b14-9ddb-50bf-8aa6-486524b9f809,BKA,MI1y,false,MI1y,Toán-Tin,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MI1,,64c10856-1ba3-524c-b626-80cbe8e45b42
7476a86b-0441-5f20-bcac-f9517aff5bb7,BKA,MI2,true,MI2,Hệ thống Thông tin quản lý,tuyensinh247,302,,MI2,80,
74fafd3c-8e5b-5565-b388-71d07ffd7889,BKA,MI2x,false,MI2x,Hệ thống Thông tin quản lý,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MI2,,7476a86b-0441-5f20-bcac-f9517aff5bb7
701f3478-f576-5380-b581-190506f33df6,BKA,MI2y,false,MI2y,Hệ thống Thông tin quản lý,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MI2,,7476a86b-0441-5f20-bcac-f9517aff5bb7
39369f61-9978-5fcd-8af6-42dafe41457c,BKA,MS-E3,true,MS-E3,Khoa học và Kỹ thuật Vật liệu (CT tiên tiến),tuyensinh247,302,,MS-E3,60,
7af61b29-c607-5e30-96d6-3e0d00120b7d,BKA,MS-E3x,false,MS-E3x,Khoa học và Kỹ thuật Vật liệu (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MS-E3,,39369f61-9978-5fcd-8af6-42dafe41457c
7cc61526-4ed2-58b1-98c2-cb759bbe900a,BKA,MS-E3y,false,MS-E3y,Khoa học và Kỹ thuật Vật liệu (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MS-E3,,39369f61-9978-5fcd-8af6-42dafe41457c
cfa9b495-459d-554c-bd13-a000b155a470,BKA,MS1,true,MS1,Kỹ thuật Vật liệu,tuyensinh247,302,,MS1,280,
a9f926ff-785a-5cdb-9a16-2a57e8539ef2,BKA,MS1x,false,MS1x,Kỹ thuật Vật liệu,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MS1,,cfa9b495-459d-554c-bd13-a000b155a470
fa084775-9026-541f-8987-6d44749ddcad,BKA,MS1y,false,MS1y,Kỹ thuật Vật liệu,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),MS1,,cfa9b495-459d-554c-bd13-a000b155a470
be63440a-484f-5e6e-8b80-0aa7178f273e,BKA,MS2,true,MS2,Kỹ thuật Vi điện tử và Công nghệ nano,tuyensinh247,302,,MS2,180,
6e55a0f6-5547-5eeb-9917-5da277f5e082,BKA,MS3,true,MS3,Công nghệ vật liệu Polyme và Compozit,tuyensinh247,302,,MS3,80,
4ae06dd5-3be7-59ee-a0cb-8e791379668a,BKA,MS5,true,MS5,Kỹ thuật In,tuyensinh247,302,,MS5,60,
5ba166f4-f3b7-5971-93b1-46821d73a9f4,BKA,PH1,true,PH1,Vật lý Kỹ thuật,tuyensinh247,302,,PH1,200,
85e38b66-4413-5bb4-ac75-f3d62d5091d1,BKA,PH1x,false,PH1x,Vật lý Kỹ thuật,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),PH1,,5ba166f4-f3b7-5971-93b1-46821d73a9f4
f2df8a32-1bc9-5c16-836b-6aef9c51cc7f,BKA,PH1y,false,PH1y,Vật lý Kỹ thuật,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),PH1,,5ba166f4-f3b7-5971-93b1-46821d73a9f4
974caaf9-11d3-53ab-8a46-a9dd6e493d7a,BKA,PH2,true,PH2,Kỹ thuật Hạt nhân,tuyensinh247,302,,PH2,40,
5070d29b-878b-54c0-bd17-557aad97f385,BKA,PH2x,false,PH2x,Kỹ thuật Hạt nhân,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),PH2,,974caaf9-11d3-53ab-8a46-a9dd6e493d7a
0d69e060-f566-5a37-8648-54186fecac24,BKA,PH2y,false,PH2y,Kỹ thuật Hạt nhân,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),PH2,,974caaf9-11d3-53ab-8a46-a9dd6e493d7a
b46bd8b1-6331-50af-a12d-f98fcda30041,BKA,PH3,true,PH3,Vật lý Y khoa,tuyensinh247,302,,PH3,60,
fd64b3fe-e98e-5e52-91ae-b64a5085dad6,BKA,PH3x,false,PH3x,Vật lý Y khoa,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),PH3,,b46bd8b1-6331-50af-a12d-f98fcda30041
14936033-0ce7-59d7-91e6-6ef5367b7557,BKA,PH3y,false,PH3y,Vật lý Y khoa,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),PH3,,b46bd8b1-6331-50af-a12d-f98fcda30041
d013dae4-52d0-597e-8908-eb1b84149e6e,BKA,TE-E2,true,TE-E2,Kỹ thuật Ô tô (CT tiên tiến),tuyensinh247,302,,TE-E2,100,
bc15f7ac-93fa-58a6-ac23-958e0c83dc43,BKA,TE-E2x,false,TE-E2x,Kỹ thuật Ô tô (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE-E2,,d013dae4-52d0-597e-8908-eb1b84149e6e
43fdbec3-cf31-536b-8cda-52ca0efe2bc5,BKA,TE-E2y,false,TE-E2y,Kỹ thuật Ô tô (CT tiên tiến),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE-E2,,d013dae4-52d0-597e-8908-eb1b84149e6e
feca3bf3-0fa3-509b-8583-85077b300a08,BKA,TE-EP,true,TE-EP,Cơ khí Hàng không (CT Việt - Pháp PFIEV),tuyensinh247,302,,TE-EP,40,
18b6eca0-3954-5a3d-a3b3-a81f3a0f48d3,BKA,TE1,true,TE1,Kỹ thuật Ô tô,tuyensinh247,302,,TE1,200,
7e672fd3-a393-5f32-abef-1439102c4ec4,BKA,TE1x,false,TE1x,Kỹ thuật Ô tô,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE1,,18b6eca0-3954-5a3d-a3b3-a81f3a0f48d3
333f0551-293d-525a-8b7d-1d1d44edb021,BKA,TE1y,false,TE1y,Kỹ thuật Ô tô,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE1,,18b6eca0-3954-5a3d-a3b3-a81f3a0f48d3
554e0a67-7ef0-5965-879e-0f3f23cbd997,BKA,TE2,true,TE2,Kỹ thuật Cơ khí động lực,tuyensinh247,302,,TE2,120,
6b1c8660-3bf7-505b-833b-0efc38ea5e22,BKA,TE2x,false,TE2x,Kỹ thuật Cơ khí động lực,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE2,,554e0a67-7ef0-5965-879e-0f3f23cbd997
1f4adc01-7b86-5bcc-8a49-e998da896c94,BKA,TE2y,false,TE2y,Kỹ thuật Cơ khí động lực,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE2,,554e0a67-7ef0-5965-879e-0f3f23cbd997
d1e3caf4-d412-501c-b37c-7b401d26b5e3,BKA,TE3,true,TE3,Kỹ thuật Hàng không,tuyensinh247,302,,TE3,80,
85c5c82e-0d78-5441-bea3-788bc1ba093f,BKA,TE3x,false,TE3x,Kỹ thuật Hàng không,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE3,,d1e3caf4-d412-501c-b37c-7b401d26b5e3
06dc7a8b-13f2-5efb-841c-24b7b2d4d7f0,BKA,TE3y,false,TE3y,Kỹ thuật Hàng không,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TE3,,d1e3caf4-d412-501c-b37c-7b401d26b5e3
8f26a80c-b5bd-51b2-b3e0-17da3368595a,BKA,TROY-BA,false,TROY-BA,Quản trị Kinh doanh,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),EM3,,80cd47b7-cea3-5814-aabb-6776a8b76b15
01c12bd8-5476-5edb-a78a-1600222ca966,BKA,TROY-Bax,false,TROY-Bax,Quản trị Kinh doanh,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),EM3,,80cd47b7-cea3-5814-aabb-6776a8b76b15
f65f337f-edaa-5844-8ef5-f1fc2a174a83,BKA,TROY-Bay,false,TROY-Bay,Quản trị Kinh doanh,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),EM3,,80cd47b7-cea3-5814-aabb-6776a8b76b15
b49a88fa-494a-56b0-8f72-ac77e15eb40c,BKA,TROY-IT,true,TROY-IT,Khoa học Máy tính - ĐH Troy (Hoa Kỳ) (do ĐH Troy cấp bằng),tuyensinh247,302,,TROY-IT,120,
136c3890-bf16-5380-bece-48965bd136e4,BKA,TROY-ITx,false,TROY-ITx,Khoa học Máy tính - ĐH Troy (Hoa Kỳ) (do ĐH Troy cấp bằng),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TROY-IT,,b49a88fa-494a-56b0-8f72-ac77e15eb40c
5be7e0ea-3307-5b72-8cc8-deba0eddb7b9,BKA,TROY-ITy,false,TROY-ITy,Khoa học Máy tính - ĐH Troy (Hoa Kỳ) (do ĐH Troy cấp bằng),tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TROY-IT,,b49a88fa-494a-56b0-8f72-ac77e15eb40c
a031bb80-e129-578e-9002-5febe10ae14a,BKA,TX1,true,TX1,Công nghệ Dệt May,tuyensinh247,302,,TX1,240,
32b07aa7-aeb4-5053-8134-237f8a6e7de6,BKA,TX1x,false,TX1x,Công nghệ Dệt May,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TX1,,a031bb80-e129-578e-9002-5febe10ae14a
5695d8f9-ed44-5f7f-b39e-038490583a12,BKA,TX1y,false,TX1y,Công nghệ Dệt May,tuyensinh247,302,Dữ liệu quá khứ (Mã nhánh/Biến thể),TX1,,a031bb80-e129-578e-9002-5febe10ae14a
85d281d6-7bb3-5d11-a28c-00a80797d464,BPH,7380101,false,7380101,Luật (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101_B,,3b8ca53f-1cf0-5513-8ca2-c01a35be7211
3b8ca53f-1cf0-5513-8ca2-c01a35be7211,BPH,7380101,true,7380101_B,Luật (Thí sinh miền Bắc),tuyensinh247,223,Thiếu quota trong course_catalog,7380101_B,,
e221729f-a825-5db7-8371-8a3a98142f84,BPH,7380101,false,7380101_B_C00,Luật (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101_B,,3b8ca53f-1cf0-5513-8ca2-c01a35be7211
605859f4-cbb3-5120-a992-28ec96539deb,BPH,7380101,false,7380101_B_C01,Luật (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101_B,,3b8ca53f-1cf0-5513-8ca2-c01a35be7211
e19319e7-ab11-5057-9ebc-8a3087d2835f,BPH,7380101,false,7380101_B_C03,Luật (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101_B,,3b8ca53f-1cf0-5513-8ca2-c01a35be7211
ca618bde-b6cb-55c9-b3a3-45e20798502b,BPH,7380101,true,7380101_N,Luật (Thí sinh miền Nam),tuyensinh247,223,Thiếu quota trong course_catalog,7380101_N,,
0659ab2d-f491-59fe-a4b1-2c3c3351a14e,BPH,7380101,false,7380101_N_C01,Luật (Thí sinh miền Nam),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101_N,,ca618bde-b6cb-55c9-b3a3-45e20798502b
580710ae-ebe6-5710-8a5d-005165c7b473,BPH,7380101,false,7380101_N_C03,Luật (Thí sinh miền Nam),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101_N,,ca618bde-b6cb-55c9-b3a3-45e20798502b
b30f0ca2-4eea-5155-9ea5-5f4d95eb90e1,BPH,7860214,false,7860214,Biên phòng (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_B,,77a1f7bb-f414-5f2c-9af8-69c2cc897173
6961339b-e511-5bec-9cdf-2a2531d5e860,BPH,7860214,false,7860214_A01_4,Biên phòng (Quân khu 4),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_4,,74c9467c-bd1c-572c-a2da-c2cfe7f4d403
831fe59b-4c9b-5698-9ef2-96efa61643ac,BPH,7860214,false,7860214_A01_5,Biên phòng (Quân khu 5),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_5,,d3127809-327e-5f7f-8494-294bc370ce14
b87cd785-1099-5b2e-80f0-008606a44ce7,BPH,7860214,false,7860214_A01_7,Biên phòng (Quân khu 7),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_7,,f1154186-5738-58c1-a666-5138f7579444
f4b26d33-aeeb-5134-a978-17dc10ebea68,BPH,7860214,false,7860214_A01_9,Biên phòng (Quân khu 9),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_9,,94b8eae3-b5c5-5964-ba08-03d738274ff0
77a1f7bb-f414-5f2c-9af8-69c2cc897173,BPH,7860214,true,7860214_B,Biên phòng (Thí sinh miền Bắc),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_B,,
3efdfddc-7e17-5017-b6e3-0a629583e14a,BPH,7860214,false,7860214_B_A01,Biên phòng (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_B,,77a1f7bb-f414-5f2c-9af8-69c2cc897173
ff72939e-860d-5b3c-9e53-9ef48baf1f90,BPH,7860214,false,7860214_B_C00,Biên phòng (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_B,,77a1f7bb-f414-5f2c-9af8-69c2cc897173
cf51b43b-3417-5fcd-b32c-3381e1be4d4f,BPH,7860214,false,7860214_B_C01,Biên phòng (Thí sinh miền Bắc),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_B,,77a1f7bb-f414-5f2c-9af8-69c2cc897173
241f4e13-252e-5543-bc64-5cffdcdce6ec,BPH,7860214,true,7860214_B_C03,Biên phòng (Thí sinh miền Bắc),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_B_C03,,
2e070233-008c-5e50-8f98-c05582ccc152,BPH,7860214,true,7860214_B_C04,Biên phòng (Thí sinh miền Bắc),tuyensinh247,,Thiếu quota trong course_catalog,7860214_B_C04,,
17e1dc19-5ffd-5ef0-a141-e8ec3cf44f44,BPH,7860214,true,7860214_B_D01,Biên phòng (Thí sinh miền Bắc),tuyensinh247,,Thiếu quota trong course_catalog,7860214_B_D01,,
33ae586a-e55e-5f76-8a9c-5f5414dfe576,BPH,7860214,false,7860214_C00_4,Biên phòng (Quân khu 4),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_4,,74c9467c-bd1c-572c-a2da-c2cfe7f4d403
22ca1ed6-1794-5c4d-8bef-c1b28578e6c4,BPH,7860214,false,7860214_C00_5,Biên phòng (Quân khu 5),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_5,,d3127809-327e-5f7f-8494-294bc370ce14
f9363cbc-1c24-593b-8ce0-980b8a837117,BPH,7860214,false,7860214_C00_7,Biên phòng (Quân khu 7),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_7,,f1154186-5738-58c1-a666-5138f7579444
ddbd236c-2c17-529c-838f-a9dfee65ae64,BPH,7860214,false,7860214_C00_9,Biên phòng (Quân khu 9),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_9,,94b8eae3-b5c5-5964-ba08-03d738274ff0
597c6301-0973-5a8e-b69d-8da04c25adcf,BPH,7860214,false,7860214_C01_4,Biên phòng (Quân khu 4),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_4,,74c9467c-bd1c-572c-a2da-c2cfe7f4d403
211fd6c3-32d6-5b8d-8be4-173faa0552ee,BPH,7860214,false,7860214_C01_5,Biên phòng (Quân khu 5),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_5,,d3127809-327e-5f7f-8494-294bc370ce14
3a364dce-324e-51ec-b596-1b57b1c43cd3,BPH,7860214,false,7860214_C01_7,Biên phòng (Quân khu 7),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_7,,f1154186-5738-58c1-a666-5138f7579444
e3696e18-4432-5de5-abf3-242dd44c65cb,BPH,7860214,false,7860214_C01_9,Biên phòng (Quân khu 9),tuyensinh247,223,Dữ liệu quá khứ (Mã nhánh/Biến thể),7860214_C03_9,,94b8eae3-b5c5-5964-ba08-03d738274ff0
74c9467c-bd1c-572c-a2da-c2cfe7f4d403,BPH,7860214,true,7860214_C03_4,Biên phòng (Quân khu 4),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_C03_4,,
d3127809-327e-5f7f-8494-294bc370ce14,BPH,7860214,true,7860214_C03_5,Biên phòng (Quân khu 5),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_C03_5,,
f1154186-5738-58c1-a666-5138f7579444,BPH,7860214,true,7860214_C03_7,Biên phòng (Quân khu 7),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_C03_7,,
94b8eae3-b5c5-5964-ba08-03d738274ff0,BPH,7860214,true,7860214_C03_9,Biên phòng (Quân khu 9),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_C03_9,,
3ef6dae5-9d26-5241-bead-67e47473267f,BPH,7860214,true,7860214_C04_4,Biên phòng (Quân khu 4),tuyensinh247,,Thiếu quota trong course_catalog,7860214_C04_4,,
5b11c982-f41e-50cf-a4c5-847f14ec9080,BPH,7860214,true,7860214_C04_5,Biên phòng (Quân khu 5),tuyensinh247,,Thiếu quota trong course_catalog,7860214_C04_5,,
6101f88a-ca87-5d0e-b83c-528f1b55598f,BPH,7860214,true,7860214_C04_7,Biên phòng (Quân khu 7),tuyensinh247,,Thiếu quota trong course_catalog,7860214_C04_7,,
f79d8d6e-ce26-5dec-87a8-e706f660e784,BPH,7860214,true,7860214_C04_9,Biên phòng (Quân khu 9),tuyensinh247,,Thiếu quota trong course_catalog,7860214_C04_9,,
1ca02948-27b1-5180-b80b-155972f0465e,BPH,7860214,true,7860214_D01_4,Biên phòng (Quân khu 4),tuyensinh247,,Thiếu quota trong course_catalog,7860214_D01_4,,
9e62d8a3-2789-5692-9ff4-eb548f71dc88,BPH,7860214,true,7860214_D01_5,Biên phòng (Quân khu 5),tuyensinh247,,Thiếu quota trong course_catalog,7860214_D01_5,,
682a293e-2cde-5e0e-ad60-04ef7238ff2f,BPH,7860214,true,7860214_D01_7,Biên phòng (Quân khu 7),tuyensinh247,,Thiếu quota trong course_catalog,7860214_D01_7,,
69205856-2b9f-5dfd-aaff-c41c5108a9a4,BPH,7860214,true,7860214_D01_9,Biên phòng (Quân khu 9),tuyensinh247,,Thiếu quota trong course_catalog,7860214_D01_9,,
49f24127-097d-592c-8e7c-097dd39c62bc,BPH,7860214,true,7860214_N_4,Biên phòng (Quân khu 4),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_N_4,,
0770132f-7ecf-56d4-82fc-bc31baa595cc,BPH,7860214,true,7860214_N_5,Biên phòng (Quân khu 5),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_N_5,,
9556961a-3291-58b4-8093-89cacddf6a96,BPH,7860214,true,7860214_N_7,Biên phòng (Quân khu 7),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_N_7,,
6de2894c-983d-5646-b5f6-f45944a3652d,BPH,7860214,true,7860214_N_9,Biên phòng (Quân khu 9),tuyensinh247,223,Thiếu quota trong course_catalog,7860214_N_9,,
3ff82a7d-933d-5940-a4ac-41f81bc4f83d,BVH,7320101,true,7320101,Báo chí,tuyensinh247,227,,7320101,100,
bbb225be-5c45-56ee-83c7-d1b52a81d0c5,BVH,7320104,true,7320104,Truyền thông đa phương tiện,tuyensinh247,227,,7320104,120,
525ee813-6781-5c00-8411-03e98a43fb69,BVH,7320104,true,7320104_CLC,Truyền thông đa phương tiện,tuyensinh247,227,,7320104_CLC,110,
619cae33-61d2-5ac4-ad63-8e2f4bd2c64c,BVH,7320104,true,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",tuyensinh247,,,7320104_LK,20,
306c318d-cbba-5cf1-b87c-1841b384f25f,BVH,7329001,true,7329001,Công nghệ đa phương tiện,tuyensinh247,227,,7329001,260,
